,MTU,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW]
8056,2018-12-02 10:00:00,1694.0,1835.0,2075.0,30.0,548.0,3456.0,31821.0,11460.0,1777.0,44.0,117.0,128.0,1134.0,7240.0
8057,2018-12-02 11:00:00,1695.0,1854.0,2004.0,32.0,547.0,3299.0,31494.0,11460.0,1780.0,44.0,147.0,131.0,1133.0,7223.0
8058,2018-12-02 12:00:00,1750.0,1857.0,2061.0,33.0,542.0,3176.0,31043.0,11458.0,1789.0,44.0,176.0,138.0,1105.0,7041.0
8059,2018-12-02 13:00:00,1737.0,1858.0,1964.0,34.0,543.0,3314.0,31040.0,11456.0,1791.0,44.0,202.0,136.0,1001.0,7070.0
8060,2018-12-02 14:00:00,1742.0,1829.0,2023.0,31.0,546.0,3524.0,30917.0,11455.0,1775.0,44.0,189.0,133.0,1026.0,6977.0
8061,2018-12-02 15:00:00,1648.0,1817.0,1955.0,35.0,556.0,3442.0,31536.0,11456.0,1763.0,44.0,118.0,133.0,1077.0,6694.0
8062,2018-12-02 16:00:00,1663.0,1842.0,1962.0,34.0,556.0,3246.0,32225.0,11459.0,1768.0,43.0,35.0,133.0,1034.0,6608.0
8063,2018-12-02 17:00:00,1705.0,1788.0,2014.0,35.0,564.0,3319.0,34211.0,11456.0,1784.0,45.0,1.0,134.0,993.0,6433.0
8064,2018-12-02 18:00:00,1711.0,1731.0,1974.0,22.0,568.0,3277.0,34238.0,11456.0,1791.0,32.0,0.0,132.0,1015.0,6278.0
8065,2018-12-02 19:00:00,1650.0,1744.0,1959.0,27.0,543.0,3047.0,33194.0,11458.0,1785.0,33.0,0.0,135.0,1036.0,5940.0
8066,2018-12-02 20:00:00,1656.0,1737.0,1871.0,28.0,494.0,2915.0,31569.0,11459.0,1786.0,30.0,0.0,134.0,998.0,5412.0
8067,2018-12-02 21:00:00,1626.0,1708.0,1830.0,18.0,476.0,2813.0,30459.0,11460.0,1748.0,30.0,0.0,131.0,956.0,5151.0
8068,2018-12-02 22:00:00,1595.0,1772.0,1889.0,20.0,456.0,2699.0,27965.0,11460.0,1712.0,35.0,0.0,132.0,908.0,5115.0
8069,2018-12-02 23:00:00,1559.0,1735.0,1630.0,18.0,447.0,2670.0,25248.0,11461.0,1699.0,40.0,0.0,142.0,904.0,4883.0
8070,2018-12-03 00:00:00,1662.0,1534.0,2081.0,29.0,540.0,2169.0,18772.0,11458.0,1685.0,38.0,0.0,133.0,769.0,3999.0
8071,2018-12-03 01:00:00,1506.0,1557.0,2069.0,31.0,545.0,2094.0,18338.0,11459.0,1631.0,38.0,0.0,135.0,707.0,3713.0
8072,2018-12-03 02:00:00,1461.0,1579.0,2023.0,31.0,542.0,2104.0,18690.0,11461.0,1614.0,38.0,0.0,136.0,605.0,3434.0
8073,2018-12-03 03:00:00,1491.0,1553.0,2157.0,31.0,539.0,2196.0,19039.0,11461.0,1641.0,38.0,0.0,138.0,374.0,3070.0
8074,2018-12-03 04:00:00,1590.0,1585.0,2722.0,29.0,546.0,2274.0,19821.0,11462.0,1634.0,38.0,0.0,136.0,197.0,2828.0
8075,2018-12-03 05:00:00,1709.0,1705.0,3069.0,22.0,601.0,2438.0,23434.0,11460.0,1674.0,38.0,0.0,140.0,129.0,2708.0
8076,2018-12-03 06:00:00,1852.0,1764.0,3461.0,24.0,696.0,2782.0,29939.0,11457.0,1728.0,38.0,0.0,144.0,116.0,2593.0
8077,2018-12-03 07:00:00,1986.0,1934.0,3553.0,33.0,722.0,3126.0,33728.0,11457.0,1752.0,38.0,11.0,153.0,72.0,2447.0
8078,2018-12-03 08:00:00,2009.0,1996.0,3572.0,34.0,723.0,3208.0,34469.0,11460.0,1759.0,39.0,41.0,152.0,68.0,2189.0
8079,2018-12-03 09:00:00,2058.0,1991.0,3544.0,31.0,717.0,3182.0,34144.0,11456.0,1764.0,39.0,83.0,153.0,42.0,2050.0
8080,2018-12-03 10:00:00,2134.0,1935.0,3563.0,31.0,722.0,3173.0,34041.0,11459.0,1735.0,39.0,114.0,146.0,28.0,1770.0
8081,2018-12-03 11:00:00,2250.0,1907.0,3532.0,30.0,722.0,3086.0,33910.0,11458.0,1719.0,39.0,133.0,141.0,38.0,1587.0
8082,2018-12-03 12:00:00,2034.0,1917.0,3485.0,30.0,713.0,3019.0,33271.0,11456.0,1657.0,39.0,139.0,140.0,26.0,1394.0
8083,2018-12-03 13:00:00,2219.0,1937.0,3489.0,42.0,722.0,3016.0,32812.0,11455.0,1660.0,35.0,128.0,142.0,5.0,1306.0
8084,2018-12-03 14:00:00,1946.0,1906.0,3418.0,36.0,727.0,3051.0,32176.0,11457.0,1691.0,41.0,97.0,146.0,6.0,1314.0
8085,2018-12-03 15:00:00,1954.0,1886.0,3416.0,34.0,730.0,3216.0,32158.0,11455.0,1712.0,41.0,62.0,152.0,4.0,1315.0
8086,2018-12-03 16:00:00,1965.0,1892.0,3422.0,37.0,733.0,2894.0,32605.0,11455.0,1722.0,41.0,32.0,165.0,7.0,1333.0
8087,2018-12-03 17:00:00,2167.0,1946.0,3499.0,39.0,725.0,3000.0,33598.0,11457.0,1745.0,41.0,9.0,158.0,13.0,1356.0
8088,2018-12-03 18:00:00,2195.0,1997.0,3536.0,39.0,723.0,3216.0,34432.0,11454.0,1756.0,41.0,0.0,162.0,27.0,1337.0
8089,2018-12-03 19:00:00,2300.0,2031.0,3586.0,37.0,726.0,3197.0,33919.0,11454.0,1783.0,41.0,0.0,167.0,14.0,1354.0
8090,2018-12-03 20:00:00,2016.0,1842.0,3429.0,33.0,720.0,2852.0,32131.0,11455.0,1771.0,41.0,0.0,157.0,12.0,1346.0
8091,2018-12-03 21:00:00,1801.0,1752.0,3171.0,30.0,667.0,2631.0,29182.0,11461.0,1754.0,39.0,0.0,145.0,19.0,1236.0
8092,2018-12-03 22:00:00,1684.0,1686.0,2954.0,27.0,603.0,2433.0,25135.0,11464.0,1716.0,39.0,0.0,138.0,48.0,1225.0
8093,2018-12-03 23:00:00,1677.0,1678.0,2560.0,31.0,592.0,2230.0,21800.0,11466.0,1638.0,39.0,0.0,142.0,97.0,1359.0
8094,2018-12-04 00:00:00,1126.0,999.0,1199.0,29.0,695.0,2119.0,15218.0,10895.0,1342.0,42.0,0.0,151.0,1086.0,4646.0
8095,2018-12-04 01:00:00,1124.0,982.0,1201.0,18.0,697.0,2296.0,14995.0,10895.0,1333.0,42.0,0.0,149.0,1117.0,4637.0
8096,2018-12-04 02:00:00,1122.0,981.0,1210.0,19.0,697.0,2301.0,14924.0,10896.0,1343.0,42.0,0.0,152.0,1127.0,4654.0
8097,2018-12-04 03:00:00,1128.0,980.0,1192.0,18.0,705.0,2349.0,15078.0,10896.0,1348.0,42.0,0.0,152.0,1129.0,4716.0
8098,2018-12-04 04:00:00,1127.0,984.0,1189.0,18.0,712.0,2423.0,15863.0,10895.0,1336.0,42.0,0.0,150.0,1101.0,4800.0
8099,2018-12-04 05:00:00,1131.0,1016.0,1297.0,19.0,723.0,2477.0,17718.0,10894.0,1352.0,42.0,0.0,154.0,1092.0,4863.0
8100,2018-12-04 06:00:00,1152.0,1068.0,1662.0,24.0,753.0,2782.0,22665.0,10891.0,1364.0,42.0,1.0,155.0,1124.0,4897.0
8101,2018-12-04 07:00:00,1152.0,1101.0,1749.0,25.0,814.0,2998.0,26136.0,10883.0,1366.0,42.0,30.0,164.0,1119.0,4939.0
8102,2018-12-04 08:00:00,1143.0,1138.0,1922.0,25.0,823.0,3061.0,26643.0,10873.0,1440.0,42.0,111.0,178.0,1106.0,4965.0
8103,2018-12-04 09:00:00,1105.0,1103.0,1678.0,61.0,785.0,2962.0,25418.0,10872.0,1416.0,42.0,234.0,187.0,1084.0,4967.0
8104,2018-12-04 10:00:00,1092.0,1031.0,1524.0,32.0,679.0,2839.0,24302.0,10874.0,1393.0,42.0,374.0,183.0,1107.0,4968.0
8105,2018-12-04 11:00:00,1066.0,1034.0,1358.0,32.0,619.0,2786.0,23108.0,10875.0,1374.0,42.0,514.0,176.0,1128.0,5253.0
8106,2018-12-04 12:00:00,1029.0,1037.0,1257.0,33.0,599.0,2728.0,21893.0,10876.0,1379.0,42.0,571.0,177.0,1137.0,5586.0
8107,2018-12-04 13:00:00,999.0,1013.0,1141.0,34.0,573.0,2639.0,21048.0,10876.0,1351.0,42.0,677.0,177.0,1125.0,5687.0
8108,2018-12-04 14:00:00,1113.0,1079.0,1120.0,32.0,568.0,2523.0,19957.0,10877.0,1313.0,42.0,638.0,175.0,1111.0,5809.0
8109,2018-12-04 15:00:00,1119.0,1147.0,1143.0,33.0,574.0,2593.0,20179.0,10877.0,1321.0,42.0,508.0,179.0,1129.0,5943.0
8110,2018-12-04 16:00:00,1103.0,1122.0,1148.0,34.0,573.0,2550.0,20247.0,10877.0,1317.0,42.0,367.0,177.0,1142.0,6040.0
8111,2018-12-04 17:00:00,1083.0,1110.0,1379.0,42.0,597.0,2563.0,20329.0,10877.0,1313.0,42.0,227.0,181.0,1152.0,6027.0
8112,2018-12-04 18:00:00,1082.0,1115.0,1621.0,43.0,629.0,2543.0,20314.0,10888.0,1304.0,42.0,101.0,183.0,1159.0,6079.0
8113,2018-12-04 19:00:00,1089.0,1060.0,1478.0,36.0,659.0,2556.0,20744.0,10889.0,1312.0,42.0,30.0,177.0,1139.0,6039.0
8114,2018-12-04 20:00:00,1097.0,1082.0,1419.0,34.0,692.0,2591.0,20315.0,10886.0,1331.0,42.0,1.0,177.0,1154.0,6178.0
8115,2018-12-04 21:00:00,1097.0,1057.0,1810.0,33.0,704.0,2454.0,18749.0,10888.0,1311.0,42.0,0.0,178.0,1161.0,6258.0
8116,2018-12-04 22:00:00,1092.0,1034.0,1650.0,33.0,695.0,2226.0,16865.0,10888.0,1309.0,42.0,0.0,165.0,1162.0,6433.0
8117,2018-12-04 23:00:00,1104.0,1001.0,1367.0,29.0,690.0,2091.0,14686.0,10889.0,1315.0,42.0,0.0,154.0,1165.0,6518.0
8118,2018-12-05 00:00:00,638.0,756.0,912.0,30.0,252.0,3875.0,18826.0,8827.0,791.0,38.0,0.0,142.0,3.0,1319.0
8119,2018-12-05 01:00:00,721.0,697.0,827.0,23.0,256.0,3836.0,18054.0,8830.0,788.0,39.0,0.0,139.0,7.0,1296.0
8120,2018-12-05 02:00:00,727.0,691.0,697.0,24.0,268.0,3805.0,17625.0,8836.0,788.0,39.0,0.0,138.0,6.0,1316.0
8121,2018-12-05 03:00:00,725.0,703.0,702.0,28.0,277.0,3800.0,17342.0,8835.0,791.0,39.0,0.0,140.0,12.0,1288.0
8122,2018-12-05 04:00:00,723.0,719.0,699.0,29.0,277.0,3792.0,17128.0,8834.0,787.0,40.0,0.0,140.0,6.0,1251.0
8123,2018-12-05 05:00:00,725.0,721.0,674.0,24.0,273.0,3751.0,17075.0,8833.0,783.0,39.0,5.0,138.0,12.0,1181.0
8124,2018-12-05 06:00:00,736.0,706.0,675.0,22.0,262.0,3756.0,17831.0,8833.0,793.0,38.0,41.0,136.0,34.0,982.0
8125,2018-12-05 07:00:00,768.0,702.0,697.0,23.0,251.0,3752.0,19279.0,8834.0,797.0,38.0,112.0,137.0,40.0,755.0
8126,2018-12-05 08:00:00,805.0,710.0,709.0,27.0,239.0,3760.0,21185.0,8834.0,807.0,38.0,217.0,138.0,33.0,612.0
8127,2018-12-05 09:00:00,790.0,702.0,709.0,27.0,237.0,3829.0,22172.0,8833.0,827.0,38.0,345.0,140.0,51.0,637.0
8128,2018-12-05 10:00:00,595.0,708.0,689.0,23.0,237.0,3781.0,21679.0,8836.0,829.0,38.0,442.0,141.0,77.0,649.0
8129,2018-12-05 11:00:00,604.0,705.0,682.0,22.0,235.0,3748.0,20788.0,8838.0,840.0,38.0,523.0,142.0,87.0,707.0
8130,2018-12-05 12:00:00,616.0,690.0,663.0,24.0,233.0,3744.0,20113.0,8835.0,841.0,38.0,565.0,142.0,80.0,794.0
8131,2018-12-05 13:00:00,611.0,702.0,647.0,27.0,231.0,3729.0,19826.0,8829.0,837.0,38.0,593.0,143.0,54.0,908.0
8132,2018-12-05 14:00:00,611.0,703.0,640.0,27.0,230.0,3668.0,19300.0,8823.0,836.0,38.0,551.0,145.0,37.0,982.0
8133,2018-12-05 15:00:00,605.0,694.0,631.0,24.0,235.0,3664.0,19153.0,8821.0,827.0,38.0,469.0,142.0,33.0,1024.0
8134,2018-12-05 16:00:00,605.0,685.0,637.0,29.0,231.0,3666.0,18918.0,8823.0,814.0,38.0,375.0,145.0,49.0,1081.0
8135,2018-12-05 17:00:00,607.0,703.0,660.0,36.0,233.0,3716.0,20384.0,8820.0,805.0,38.0,272.0,145.0,87.0,1110.0
8136,2018-12-05 18:00:00,609.0,724.0,757.0,40.0,238.0,3815.0,22246.0,8816.0,791.0,38.0,160.0,153.0,118.0,1096.0
8137,2018-12-05 19:00:00,603.0,752.0,810.0,36.0,240.0,3782.0,22141.0,8818.0,783.0,39.0,73.0,156.0,138.0,1020.0
8138,2018-12-05 20:00:00,582.0,706.0,683.0,28.0,238.0,3786.0,21389.0,8823.0,780.0,39.0,20.0,152.0,218.0,1078.0
8139,2018-12-05 21:00:00,575.0,705.0,641.0,23.0,242.0,3781.0,21344.0,8825.0,786.0,39.0,1.0,139.0,252.0,1288.0
8140,2018-12-05 22:00:00,584.0,707.0,637.0,22.0,242.0,3766.0,20095.0,8853.0,797.0,39.0,0.0,148.0,365.0,1458.0
8141,2018-12-05 23:00:00,601.0,710.0,556.0,24.0,245.0,3660.0,17777.0,8884.0,799.0,39.0,0.0,154.0,364.0,1495.0
8142,2018-12-06 00:00:00,577.0,675.0,405.0,15.0,276.0,2081.0,10364.0,9112.0,816.0,27.0,0.0,153.0,1068.0,5739.0
8143,2018-12-06 01:00:00,561.0,690.0,418.0,19.0,280.0,2046.0,9076.0,9111.0,759.0,27.0,0.0,156.0,1067.0,5638.0
8144,2018-12-06 02:00:00,554.0,670.0,395.0,15.0,284.0,2085.0,8687.0,9123.0,644.0,27.0,0.0,154.0,1045.0,5400.0
8145,2018-12-06 03:00:00,553.0,659.0,397.0,15.0,288.0,2115.0,9130.0,9129.0,636.0,27.0,0.0,153.0,1006.0,4944.0
8146,2018-12-06 04:00:00,558.0,666.0,412.0,15.0,290.0,2174.0,10518.0,9016.0,631.0,26.0,0.0,153.0,937.0,4506.0
8147,2018-12-06 05:00:00,562.0,658.0,404.0,14.0,302.0,2331.0,12288.0,8796.0,783.0,26.0,9.0,154.0,858.0,3960.0
8148,2018-12-06 06:00:00,558.0,692.0,453.0,16.0,364.0,2716.0,16966.0,8636.0,824.0,26.0,40.0,153.0,807.0,3459.0
8149,2018-12-06 07:00:00,565.0,763.0,483.0,21.0,383.0,3091.0,20570.0,8414.0,824.0,26.0,95.0,157.0,775.0,3129.0
8150,2018-12-06 08:00:00,569.0,774.0,542.0,19.0,381.0,3188.0,22160.0,8361.0,809.0,26.0,168.0,158.0,662.0,2759.0
8151,2018-12-06 09:00:00,573.0,795.0,559.0,20.0,382.0,3179.0,22761.0,8350.0,830.0,26.0,249.0,158.0,580.0,2492.0
8152,2018-12-06 10:00:00,572.0,784.0,562.0,21.0,378.0,3158.0,22714.0,8356.0,857.0,26.0,333.0,160.0,471.0,2229.0
8153,2018-12-06 11:00:00,566.0,782.0,562.0,21.0,375.0,3093.0,22633.0,8374.0,877.0,25.0,395.0,158.0,433.0,2120.0
8154,2018-12-06 12:00:00,566.0,784.0,549.0,19.0,373.0,2919.0,22558.0,8390.0,882.0,25.0,454.0,158.0,386.0,2055.0
8155,2018-12-06 13:00:00,573.0,814.0,542.0,20.0,386.0,2862.0,22414.0,8406.0,881.0,25.0,467.0,140.0,383.0,2035.0
8156,2018-12-06 14:00:00,579.0,783.0,523.0,18.0,373.0,2863.0,22428.0,8412.0,882.0,25.0,432.0,138.0,394.0,2084.0
8157,2018-12-06 15:00:00,574.0,820.0,580.0,28.0,370.0,2860.0,22123.0,8404.0,877.0,25.0,379.0,143.0,384.0,2107.0
8158,2018-12-06 16:00:00,569.0,746.0,549.0,22.0,370.0,2869.0,22035.0,8394.0,869.0,25.0,339.0,137.0,415.0,2171.0
8159,2018-12-06 17:00:00,564.0,692.0,540.0,21.0,379.0,2800.0,22366.0,8384.0,853.0,25.0,265.0,145.0,419.0,2207.0
8160,2018-12-06 18:00:00,564.0,669.0,559.0,25.0,369.0,2942.0,22204.0,8436.0,844.0,25.0,180.0,154.0,429.0,2197.0
8161,2018-12-06 19:00:00,558.0,729.0,518.0,17.0,376.0,2852.0,21880.0,8527.0,830.0,25.0,99.0,140.0,424.0,2234.0
8162,2018-12-06 20:00:00,561.0,739.0,524.0,17.0,400.0,2748.0,21409.0,8550.0,822.0,27.0,41.0,155.0,450.0,2236.0
8163,2018-12-06 21:00:00,559.0,725.0,511.0,15.0,399.0,2813.0,20400.0,8555.0,823.0,28.0,9.0,161.0,470.0,2274.0
8164,2018-12-06 22:00:00,564.0,709.0,532.0,19.0,373.0,2646.0,20246.0,8565.0,640.0,28.0,0.0,168.0,470.0,2286.0
8165,2018-12-06 23:00:00,567.0,700.0,472.0,15.0,340.0,2289.0,17337.0,8573.0,634.0,25.0,0.0,170.0,494.0,2398.0
8166,2018-12-07 00:00:00,602.0,743.0,1152.0,17.0,249.0,1378.0,12263.0,9971.0,820.0,42.0,0.0,197.0,87.0,1070.0
8167,2018-12-07 01:00:00,600.0,751.0,963.0,18.0,247.0,1350.0,10988.0,9975.0,789.0,42.0,0.0,198.0,58.0,1015.0
8168,2018-12-07 02:00:00,599.0,754.0,930.0,20.0,246.0,1324.0,10430.0,9976.0,790.0,42.0,0.0,197.0,70.0,920.0
8169,2018-12-07 03:00:00,598.0,740.0,938.0,16.0,246.0,1333.0,10332.0,9978.0,790.0,42.0,0.0,196.0,106.0,848.0
8170,2018-12-07 04:00:00,597.0,740.0,898.0,16.0,245.0,1368.0,10414.0,9981.0,792.0,42.0,0.0,196.0,125.0,795.0
8171,2018-12-07 05:00:00,596.0,738.0,960.0,16.0,243.0,1397.0,11576.0,9981.0,800.0,42.0,12.0,193.0,129.0,703.0
8172,2018-12-07 06:00:00,604.0,753.0,1107.0,20.0,243.0,1443.0,16058.0,9975.0,820.0,42.0,54.0,199.0,132.0,590.0
8173,2018-12-07 07:00:00,619.0,804.0,1442.0,26.0,243.0,1771.0,21318.0,9962.0,651.0,42.0,137.0,204.0,142.0,512.0
8174,2018-12-07 08:00:00,623.0,831.0,1492.0,39.0,243.0,2354.0,23093.0,9067.0,648.0,41.0,268.0,203.0,118.0,468.0
8175,2018-12-07 09:00:00,624.0,815.0,1469.0,23.0,245.0,2494.0,23407.0,9056.0,664.0,41.0,410.0,205.0,70.0,488.0
8176,2018-12-07 10:00:00,622.0,780.0,1464.0,22.0,248.0,2638.0,23949.0,9063.0,678.0,41.0,508.0,208.0,35.0,573.0
8177,2018-12-07 11:00:00,621.0,794.0,1482.0,19.0,250.0,2721.0,23540.0,9129.0,727.0,41.0,572.0,202.0,34.0,651.0
8178,2018-12-07 12:00:00,614.0,793.0,1441.0,21.0,249.0,2446.0,22873.0,9483.0,724.0,41.0,589.0,217.0,33.0,752.0
8179,2018-12-07 13:00:00,607.0,780.0,1416.0,24.0,249.0,2109.0,21790.0,9760.0,731.0,41.0,575.0,200.0,48.0,838.0
8180,2018-12-07 14:00:00,604.0,759.0,1451.0,18.0,248.0,1976.0,21143.0,9797.0,734.0,42.0,537.0,201.0,45.0,881.0
8181,2018-12-07 15:00:00,604.0,816.0,1444.0,17.0,248.0,1869.0,20628.0,9844.0,693.0,42.0,531.0,194.0,75.0,993.0
8182,2018-12-07 16:00:00,600.0,753.0,1357.0,17.0,247.0,1786.0,20290.0,9874.0,671.0,42.0,421.0,183.0,68.0,1061.0
8183,2018-12-07 17:00:00,597.0,732.0,1397.0,21.0,244.0,1703.0,21272.0,9876.0,653.0,42.0,336.0,185.0,67.0,1085.0
8184,2018-12-07 18:00:00,604.0,733.0,1391.0,20.0,244.0,1680.0,21861.0,9876.0,681.0,42.0,232.0,181.0,71.0,1075.0
8185,2018-12-07 19:00:00,602.0,735.0,1378.0,17.0,244.0,1636.0,21889.0,9862.0,970.0,41.0,123.0,179.0,93.0,979.0
8186,2018-12-07 20:00:00,601.0,731.0,1370.0,17.0,242.0,1601.0,21189.0,9856.0,988.0,41.0,51.0,176.0,162.0,898.0
8187,2018-12-07 21:00:00,599.0,713.0,1315.0,17.0,242.0,1500.0,20409.0,9858.0,984.0,41.0,10.0,177.0,205.0,856.0
8188,2018-12-07 22:00:00,604.0,768.0,1430.0,22.0,242.0,1563.0,18957.0,9871.0,988.0,41.0,0.0,176.0,222.0,931.0
8189,2018-12-07 23:00:00,607.0,699.0,1293.0,16.0,242.0,1431.0,14985.0,9880.0,972.0,41.0,0.0,172.0,259.0,1029.0
8190,2018-12-08 00:00:00,895.0,884.0,274.0,11.0,275.0,1523.0,10445.0,9360.0,338.0,38.0,0.0,187.0,871.0,5247.0
8191,2018-12-08 01:00:00,886.0,890.0,269.0,11.0,249.0,1467.0,9353.0,9356.0,310.0,38.0,0.0,184.0,852.0,5150.0
8192,2018-12-08 02:00:00,922.0,901.0,268.0,11.0,220.0,1457.0,8736.0,9353.0,318.0,38.0,0.0,184.0,812.0,4960.0
8193,2018-12-08 03:00:00,923.0,905.0,268.0,11.0,220.0,1454.0,8250.0,9350.0,328.0,38.0,0.0,184.0,742.0,4764.0
8194,2018-12-08 04:00:00,910.0,902.0,273.0,11.0,223.0,1482.0,8108.0,9350.0,338.0,38.0,0.0,185.0,642.0,4667.0
8195,2018-12-08 05:00:00,901.0,905.0,274.0,11.0,223.0,1482.0,8197.0,9349.0,344.0,37.0,1.0,183.0,571.0,4483.0
8196,2018-12-08 06:00:00,886.0,892.0,267.0,11.0,220.0,1465.0,8185.0,9348.0,349.0,30.0,23.0,183.0,563.0,4255.0
8197,2018-12-08 07:00:00,869.0,902.0,269.0,11.0,222.0,1487.0,8092.0,9347.0,354.0,28.0,64.0,183.0,592.0,4063.0
8198,2018-12-08 08:00:00,899.0,906.0,275.0,11.0,224.0,1529.0,9276.0,9347.0,376.0,29.0,140.0,182.0,596.0,4068.0
8199,2018-12-08 09:00:00,943.0,904.0,277.0,11.0,224.0,1656.0,10141.0,9344.0,391.0,30.0,218.0,183.0,552.0,4097.0
8200,2018-12-08 10:00:00,916.0,912.0,277.0,11.0,226.0,1730.0,11010.0,9345.0,400.0,30.0,261.0,184.0,521.0,4499.0
8201,2018-12-08 11:00:00,955.0,906.0,277.0,12.0,224.0,1736.0,11126.0,9347.0,397.0,30.0,279.0,176.0,421.0,4515.0
8202,2018-12-08 12:00:00,868.0,902.0,274.0,12.0,220.0,1803.0,11486.0,9344.0,399.0,30.0,273.0,170.0,426.0,4477.0
8203,2018-12-08 13:00:00,947.0,902.0,274.0,12.0,214.0,1796.0,11359.0,9344.0,398.0,30.0,240.0,162.0,358.0,4517.0
8204,2018-12-08 14:00:00,845.0,900.0,273.0,12.0,216.0,1722.0,11509.0,9338.0,399.0,30.0,185.0,163.0,444.0,4329.0
8205,2018-12-08 15:00:00,917.0,901.0,272.0,12.0,217.0,1767.0,11647.0,9335.0,394.0,30.0,146.0,162.0,514.0,4127.0
8206,2018-12-08 16:00:00,983.0,923.0,272.0,11.0,242.0,1864.0,12039.0,9336.0,382.0,30.0,103.0,162.0,490.0,3906.0
8207,2018-12-08 17:00:00,933.0,917.0,275.0,11.0,266.0,1821.0,13283.0,9336.0,372.0,30.0,61.0,157.0,394.0,3707.0
8208,2018-12-08 18:00:00,940.0,945.0,278.0,11.0,292.0,1912.0,16145.0,9335.0,358.0,30.0,33.0,156.0,379.0,3333.0
8209,2018-12-08 19:00:00,964.0,1004.0,362.0,12.0,291.0,1979.0,18367.0,9335.0,345.0,30.0,12.0,158.0,144.0,3117.0
8210,2018-12-08 20:00:00,938.0,969.0,367.0,12.0,322.0,2006.0,18702.0,9332.0,342.0,30.0,2.0,159.0,167.0,3145.0
8211,2018-12-08 21:00:00,896.0,955.0,348.0,11.0,330.0,2083.0,19008.0,9337.0,323.0,30.0,0.0,162.0,179.0,3182.0
8212,2018-12-08 22:00:00,951.0,908.0,362.0,12.0,318.0,1838.0,17398.0,9340.0,329.0,30.0,0.0,162.0,119.0,3230.0
8213,2018-12-08 23:00:00,896.0,885.0,311.0,12.0,308.0,1674.0,15416.0,9345.0,322.0,30.0,0.0,164.0,105.0,3356.0
8214,2018-12-09 00:00:00,757.0,1067.0,532.0,14.0,370.0,1754.0,13138.0,7066.0,588.0,34.0,0.0,119.0,859.0,6118.0
8215,2018-12-09 01:00:00,803.0,1090.0,630.0,23.0,357.0,1750.0,12770.0,7067.0,591.0,34.0,0.0,129.0,992.0,5857.0
8216,2018-12-09 02:00:00,799.0,1083.0,435.0,14.0,360.0,1762.0,12546.0,7073.0,590.0,36.0,0.0,131.0,1015.0,5812.0
8217,2018-12-09 03:00:00,815.0,1082.0,490.0,13.0,379.0,1766.0,12629.0,7078.0,593.0,36.0,0.0,131.0,964.0,5808.0
8218,2018-12-09 04:00:00,817.0,1094.0,502.0,18.0,390.0,1821.0,13693.0,7079.0,592.0,36.0,0.0,130.0,864.0,5833.0
8219,2018-12-09 05:00:00,809.0,1073.0,536.0,14.0,420.0,1902.0,15571.0,7077.0,604.0,36.0,0.0,135.0,796.0,5955.0
8220,2018-12-09 06:00:00,760.0,1099.0,582.0,15.0,444.0,2274.0,20100.0,7076.0,608.0,36.0,0.0,137.0,858.0,6367.0
8221,2018-12-09 07:00:00,702.0,1132.0,530.0,18.0,480.0,2760.0,22885.0,7079.0,615.0,36.0,13.0,140.0,898.0,6484.0
8222,2018-12-09 08:00:00,723.0,1185.0,568.0,33.0,497.0,2717.0,23661.0,7079.0,620.0,36.0,43.0,145.0,853.0,6289.0
8223,2018-12-09 09:00:00,791.0,1167.0,602.0,27.0,489.0,2688.0,23613.0,7083.0,628.0,36.0,85.0,143.0,806.0,6459.0
8224,2018-12-09 10:00:00,745.0,1150.0,551.0,17.0,489.0,2743.0,23104.0,7085.0,620.0,36.0,153.0,142.0,876.0,6797.0
8225,2018-12-09 11:00:00,678.0,1138.0,490.0,17.0,505.0,2618.0,22589.0,7080.0,630.0,36.0,216.0,143.0,1019.0,7123.0
8226,2018-12-09 12:00:00,772.0,1136.0,626.0,23.0,473.0,2609.0,21836.0,7080.0,622.0,36.0,262.0,138.0,989.0,7348.0
8227,2018-12-09 13:00:00,746.0,1115.0,611.0,46.0,439.0,2403.0,20964.0,7079.0,638.0,36.0,298.0,135.0,849.0,7838.0
8228,2018-12-09 14:00:00,703.0,1098.0,522.0,19.0,437.0,2297.0,20307.0,7082.0,636.0,36.0,313.0,140.0,916.0,8127.0
8229,2018-12-09 15:00:00,666.0,1098.0,533.0,14.0,437.0,2269.0,20056.0,7079.0,619.0,36.0,283.0,134.0,933.0,8109.0
8230,2018-12-09 16:00:00,668.0,1116.0,495.0,16.0,439.0,2319.0,20385.0,7081.0,617.0,36.0,240.0,135.0,914.0,8269.0
8231,2018-12-09 17:00:00,756.0,1119.0,634.0,24.0,445.0,2361.0,21283.0,7082.0,595.0,36.0,155.0,132.0,889.0,8184.0
8232,2018-12-09 18:00:00,752.0,1044.0,618.0,20.0,469.0,2459.0,22035.0,7083.0,594.0,38.0,72.0,134.0,821.0,7965.0
8233,2018-12-09 19:00:00,703.0,1046.0,582.0,16.0,493.0,2596.0,22462.0,7083.0,592.0,37.0,11.0,140.0,803.0,7703.0
