Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroPumpedStorage[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Total_production,Share_Wind,Share_Conv
2022-02-02 05:00:00,1439.0,809.0,1657.0,57.0,815.0,82.0,4179.0,22534.0,9779.0,1544.0,54.0,3.0,195.0,1910.0,7266.0,205.0,52323.0,0.17537220725111327,0.8235384056724576
2022-02-02 06:00:00,1484.0,904.0,1857.0,64.0,857.0,107.0,4369.0,25563.0,9780.0,1733.0,54.0,3.0,210.0,1936.0,6513.0,208.0,55434.0,0.15241548508135802,0.8465562651080565
2022-02-02 07:00:00,1466.0,1277.0,2272.0,72.0,873.0,283.0,4556.0,29479.0,9781.0,1811.0,51.0,3.0,209.0,2029.0,6401.0,215.0,60563.0,0.13919389726400608,0.8599144692303882
2022-02-02 08:00:00,1499.0,1378.0,2422.0,72.0,883.0,501.0,4709.0,31380.0,9784.0,1887.0,50.0,21.0,205.0,1751.0,5602.0,224.0,62144.0,0.11832196189495366,0.8805355303810505
2022-02-02 09:00:00,1552.0,1465.0,2612.0,73.0,883.0,473.0,4682.0,30873.0,9784.0,1885.0,48.0,153.0,203.0,1616.0,5421.0,235.0,61723.0,0.11400936441845018,0.8827341509647944
2022-02-02 10:00:00,1517.0,1446.0,2218.0,74.0,886.0,467.0,4598.0,30006.0,9783.0,1885.0,51.0,392.0,199.0,1832.0,5492.0,240.0,60846.0,0.12036945731847615,0.8723498668770339
2022-02-02 11:00:00,1438.0,1388.0,1971.0,73.0,879.0,461.0,4537.0,29485.0,9783.0,1865.0,51.0,590.0,197.0,1743.0,5219.0,236.0,59680.0,0.11665549597855228,0.8726038873994638
2022-02-02 12:00:00,1502.0,1399.0,1934.0,73.0,879.0,402.0,4468.0,28508.0,9784.0,1844.0,48.0,653.0,199.0,1715.0,5155.0,233.0,58563.0,0.11730956405921827,0.8707204207434729
2022-02-02 13:00:00,1445.0,1389.0,1956.0,72.0,883.0,445.0,4504.0,29273.0,9781.0,1845.0,50.0,479.0,199.0,1513.0,5133.0,230.0,58967.0,0.11270710736513644,0.878321773195177
2022-02-02 14:00:00,1515.0,1387.0,1959.0,72.0,893.0,522.0,4503.0,30409.0,9783.0,1856.0,47.0,371.0,199.0,1337.0,5114.0,229.0,59967.0,0.10757583337502293,0.8854536661830673
2022-02-02 15:00:00,1506.0,1422.0,2058.0,66.0,895.0,572.0,4707.0,31484.0,9785.0,1855.0,48.0,197.0,200.0,1134.0,4628.0,231.0,60557.0,0.09515002394438297,0.9008042010007101
2022-02-02 16:00:00,1613.0,1509.0,2209.0,63.0,895.0,617.0,4817.0,33383.0,9784.0,1862.0,46.0,59.0,202.0,997.0,4148.0,235.0,62204.0,0.08271172271879622,0.9156002829400038
2022-02-02 17:00:00,1691.0,1607.0,2550.0,65.0,898.0,748.0,4843.0,34247.0,9784.0,1908.0,40.0,3.0,221.0,916.0,3838.0,240.0,63359.0,0.0750327498855727,0.9242885777868969
2022-02-02 18:00:00,1721.0,1671.0,2760.0,66.0,902.0,753.0,4926.0,34059.0,9783.0,1981.0,40.0,3.0,223.0,991.0,3602.0,247.0,63481.0,0.07235235739827665,0.9269702745703439
2022-02-02 19:00:00,1709.0,1644.0,2624.0,65.0,905.0,753.0,4901.0,34026.0,9783.0,2034.0,35.0,3.0,238.0,1015.0,3529.0,249.0,63264.0,0.07182599898836621,0.9275733434496712
2022-02-02 20:00:00,1645.0,1598.0,2536.0,65.0,897.0,600.0,4666.0,33315.0,9783.0,2070.0,36.0,3.0,239.0,1021.0,3808.0,249.0,62282.0,0.07753444012716354,0.9218393757425901
2022-02-02 21:00:00,1625.0,1522.0,2530.0,65.0,880.0,569.0,4498.0,33172.0,9783.0,2071.0,48.0,3.0,219.0,979.0,3824.0,248.0,61788.0,0.07773354049329967,0.9214410565158283
2022-02-02 22:00:00,1624.0,1386.0,2171.0,64.0,874.0,520.0,4391.0,32135.0,9782.0,2042.0,53.0,3.0,216.0,964.0,3854.0,244.0,60079.0,0.08019441069258809,0.9188734832470581
2022-02-02 23:00:00,1634.0,1265.0,1952.0,63.0,867.0,463.0,4168.0,30281.0,9783.0,1985.0,51.0,3.0,212.0,989.0,3991.0,243.0,57707.0,0.08629802277020118,0.9127662155371099
2022-02-03 00:00:00,1602.0,1226.0,2223.0,59.0,838.0,413.0,4028.0,29043.0,9778.0,1888.0,51.0,3.0,205.0,1311.0,4085.0,239.0,56753.0,0.09507867425510545,0.9039698341937871
2022-02-03 01:00:00,1470.0,1190.0,1933.0,52.0,830.0,448.0,3907.0,29360.0,9775.0,1800.0,54.0,3.0,203.0,1089.0,4017.0,231.0,56131.0,0.09096577648714614,0.908018741871693
2022-02-03 02:00:00,1591.0,1190.0,2061.0,53.0,826.0,454.0,3884.0,29115.0,9778.0,1734.0,56.0,3.0,206.0,1185.0,3699.0,229.0,55835.0,0.08747201576072355,0.9114712993641981
2022-02-03 03:00:00,1543.0,1201.0,1966.0,54.0,809.0,452.0,3819.0,29258.0,9780.0,1749.0,55.0,3.0,207.0,1197.0,3388.0,231.0,55481.0,0.0826409040932932,0.9163136929759738
2022-02-03 04:00:00,1593.0,1205.0,1979.0,54.0,813.0,467.0,4024.0,29997.0,9781.0,1793.0,57.0,3.0,210.0,1102.0,3109.0,231.0,56187.0,0.07494616192357663,0.9239859754035631
2022-02-03 05:00:00,1524.0,1269.0,1838.0,54.0,849.0,465.0,4317.0,31520.0,9780.0,1861.0,57.0,3.0,209.0,1083.0,2975.0,232.0,57804.0,0.07020275413466195,0.9287592554148502
2022-02-03 06:00:00,1637.0,1460.0,2400.0,57.0,869.0,498.0,4538.0,33217.0,9779.0,1907.0,59.0,3.0,214.0,929.0,3067.0,235.0,60634.0,0.0659036184319029,0.9330738529537883
2022-02-03 07:00:00,1698.0,1620.0,2535.0,70.0,867.0,559.0,4826.0,34083.0,9779.0,1921.0,52.0,3.0,209.0,1199.0,3254.0,242.0,62675.0,0.07104906262465098,0.9280733944954128
2022-02-03 08:00:00,1715.0,1652.0,2642.0,71.0,874.0,557.0,4712.0,33948.0,9780.0,1936.0,49.0,5.0,210.0,1407.0,3502.0,247.0,63060.0,0.0778464954012052,0.9212971772914684
2022-02-03 09:00:00,1681.0,1622.0,2476.0,90.0,873.0,560.0,4670.0,33228.0,9783.0,2006.0,58.0,17.0,208.0,1618.0,4035.0,249.0,62925.0,0.08983710766785856,0.9089709972189114
2022-02-03 10:00:00,1681.0,1578.0,2388.0,76.0,874.0,559.0,4641.0,32835.0,9783.0,2050.0,70.0,37.0,207.0,1667.0,4320.0,248.0,62766.0,0.09538603702641557,0.9029092183666316
2022-02-03 11:00:00,1725.0,1556.0,2352.0,71.0,872.0,560.0,4634.0,33355.0,9781.0,2037.0,41.0,49.0,208.0,1780.0,4515.0,247.0,63536.0,0.0990776882397381,0.8995057919919416
2022-02-03 12:00:00,1712.0,1577.0,2456.0,69.0,872.0,624.0,4652.0,33540.0,9782.0,1946.0,48.0,60.0,210.0,1826.0,4786.0,247.0,64160.0,0.10305486284289277,0.8952618453865336
2022-02-03 13:00:00,1682.0,1578.0,2530.0,66.0,875.0,716.0,4599.0,33557.0,9782.0,1957.0,51.0,64.0,210.0,1677.0,5042.0,249.0,64386.0,0.10435498400273352,0.8938589134283851
2022-02-03 14:00:00,1674.0,1583.0,2694.0,66.0,875.0,713.0,4713.0,33420.0,9782.0,1987.0,46.0,51.0,209.0,1455.0,5159.0,250.0,64427.0,0.10265882316420134,0.8958355968770857
2022-02-03 15:00:00,1680.0,1601.0,2569.0,67.0,885.0,714.0,4807.0,33404.0,9784.0,1961.0,48.0,32.0,210.0,1368.0,5370.0,250.0,64500.0,0.10446511627906976,0.8942945736434108
2022-02-03 16:00:00,1702.0,1618.0,2557.0,68.0,884.0,711.0,4772.0,33141.0,9784.0,1928.0,49.0,8.0,210.0,1205.0,5956.0,250.0,64593.0,0.1108634062514514,0.8882541451860109
2022-02-03 17:00:00,1756.0,1641.0,2676.0,66.0,885.0,687.0,4793.0,32533.0,9783.0,1839.0,48.0,3.0,208.0,1212.0,6663.0,251.0,64793.0,0.12154090719676508,0.8776719707375796
2022-02-03 18:00:00,1762.0,1593.0,2540.0,67.0,883.0,599.0,4757.0,31660.0,9782.0,1869.0,49.0,3.0,209.0,1192.0,7292.0,251.0,64257.0,0.13203230776413466,0.8671584418818183
2022-02-03 19:00:00,1689.0,1542.0,2311.0,65.0,864.0,598.0,4645.0,30880.0,9782.0,1872.0,49.0,3.0,210.0,1137.0,7894.0,249.0,63541.0,0.14212870430115987,0.8570529264569333
2022-02-03 20:00:00,1665.0,1359.0,1858.0,65.0,845.0,476.0,4404.0,29364.0,9780.0,1818.0,48.0,3.0,207.0,1219.0,8354.0,247.0,61465.0,0.15574717318799317,0.8434230863092818
2022-02-03 21:00:00,1607.0,1200.0,2150.0,63.0,835.0,407.0,4421.0,27359.0,9782.0,1753.0,45.0,3.0,208.0,1267.0,9090.0,247.0,60190.0,0.17207177271972088,0.8271307526167138
2022-02-03 22:00:00,1544.0,1055.0,1905.0,63.0,823.0,361.0,4247.0,24941.0,9783.0,1719.0,46.0,3.0,206.0,1345.0,9747.0,242.0,57788.0,0.19194296393714957,0.8072091091576106
2022-02-03 23:00:00,1475.0,787.0,1621.0,62.0,817.0,237.0,3836.0,22550.0,9783.0,1680.0,50.0,3.0,208.0,1356.0,10481.0,234.0,54946.0,0.2154296946092527,0.783605721981582
2022-02-04 00:00:00,1549.0,618.0,1608.0,58.0,789.0,190.0,4032.0,20910.0,9787.0,1547.0,47.0,3.0,219.0,1197.0,11075.0,226.0,53629.0,0.22883141583844563,0.7702362527736859
2022-02-04 01:00:00,1550.0,594.0,1638.0,57.0,727.0,186.0,3735.0,19709.0,9787.0,1515.0,52.0,3.0,223.0,1138.0,11921.0,218.0,52835.0,0.24716570455190687,0.75179331882275
2022-02-04 02:00:00,1564.0,557.0,1368.0,56.0,741.0,204.0,3767.0,18960.0,9786.0,1495.0,52.0,3.0,218.0,1469.0,12255.0,216.0,52495.0,0.2614344223259358,0.7375178588436994
2022-02-04 03:00:00,1487.0,540.0,1327.0,56.0,769.0,190.0,3927.0,18750.0,9785.0,1465.0,31.0,3.0,218.0,1622.0,12543.0,211.0,52713.0,0.2687192912564263,0.7306357065619487
2022-02-04 04:00:00,1537.0,562.0,1343.0,57.0,775.0,182.0,4016.0,18511.0,9783.0,1477.0,31.0,3.0,222.0,1758.0,12895.0,209.0,53152.0,0.2756810656231186,0.7236792594822397
2022-02-04 05:00:00,1593.0,599.0,1410.0,57.0,808.0,207.0,4400.0,18970.0,9783.0,1565.0,29.0,3.0,227.0,1727.0,13462.0,206.0,54840.0,0.27696936542669587,0.7224471188913202
2022-02-04 06:00:00,1607.0,754.0,1471.0,58.0,879.0,222.0,4728.0,20893.0,9782.0,1661.0,27.0,3.0,219.0,1758.0,14307.0,205.0,58369.0,0.27523171546540115,0.7242543130771472
2022-02-04 07:00:00,1626.0,803.0,1688.0,62.0,892.0,222.0,4908.0,23339.0,9781.0,1693.0,25.0,3.0,228.0,1886.0,14515.0,209.0,61671.0,0.26594347424235054,0.7336025036078546
2022-02-04 08:00:00,1689.0,783.0,1839.0,73.0,870.0,222.0,4716.0,24165.0,9781.0,1679.0,34.0,5.0,226.0,1803.0,14221.0,218.0,62106.0,0.25801049818053007,0.7413615431681319
2022-02-04 09:00:00,1651.0,826.0,1797.0,74.0,870.0,221.0,4706.0,24290.0,9782.0,1670.0,41.0,20.0,222.0,1611.0,14013.0,224.0,61794.0,0.25284008156131665,0.7461727675826132
2022-02-04 10:00:00,1406.0,730.0,1878.0,72.0,840.0,221.0,4467.0,23597.0,9783.0,1660.0,44.0,46.0,221.0,1503.0,14086.0,225.0,60554.0,0.25743964065131947,0.7410740826369852
2022-02-04 11:00:00,1354.0,702.0,1754.0,73.0,824.0,222.0,4364.0,23643.0,9783.0,1602.0,46.0,67.0,220.0,1564.0,14305.0,224.0,60523.0,0.2621978421426565,0.7359350990532525
2022-02-04 12:00:00,1294.0,666.0,1578.0,67.0,799.0,222.0,4317.0,22755.0,9786.0,1539.0,35.0,81.0,221.0,1587.0,14760.0,220.0,59707.0,0.2737869931498819,0.7242701860753346
2022-02-04 13:00:00,1161.0,636.0,1551.0,60.0,775.0,221.0,4196.0,21764.0,9783.0,1453.0,41.0,77.0,217.0,1467.0,14867.0,220.0,58269.0,0.280320582127718,0.7176543273438707
2022-02-04 14:00:00,1172.0,592.0,1562.0,60.0,764.0,223.0,4062.0,21226.0,9782.0,1457.0,34.0,63.0,215.0,1321.0,14581.0,218.0,57114.0,0.2784256049304899,0.7198760373988864
2022-02-04 15:00:00,1364.0,635.0,1463.0,61.0,720.0,217.0,4060.0,21805.0,9782.0,1506.0,39.0,43.0,218.0,1337.0,14407.0,216.0,57657.0,0.2730631146261512,0.7255146816518376
2022-02-04 16:00:00,1355.0,642.0,1494.0,62.0,743.0,222.0,4341.0,23085.0,9777.0,1531.0,42.0,15.0,218.0,1392.0,14053.0,216.0,58972.0,0.26190395441904635,0.7371294851794071
2022-02-04 17:00:00,1316.0,609.0,1676.0,59.0,781.0,221.0,4319.0,24236.0,9777.0,1522.0,45.0,3.0,222.0,1674.0,13661.0,220.0,60121.0,0.2550689442956704,0.7441326657906555
2022-02-04 18:00:00,1507.0,581.0,1630.0,59.0,755.0,223.0,4268.0,24806.0,9781.0,1524.0,46.0,3.0,224.0,1654.0,13423.0,224.0,60484.0,0.2492725348852589,0.7499173335096885
2022-02-04 19:00:00,1555.0,571.0,1487.0,57.0,678.0,221.0,3787.0,23210.0,9782.0,1446.0,41.0,3.0,223.0,1776.0,13308.0,226.0,58145.0,0.2594204144810388,0.7398228566514747
2022-02-04 20:00:00,1333.0,473.0,1378.0,57.0,648.0,190.0,3547.0,21663.0,9528.0,1404.0,41.0,3.0,216.0,1802.0,13403.0,225.0,55686.0,0.2730488812268793,0.7261609740329705
2022-02-04 21:00:00,1215.0,455.0,1378.0,54.0,621.0,153.0,3403.0,20734.0,9408.0,1270.0,41.0,3.0,204.0,1835.0,13546.0,218.0,54320.0,0.28315537555228276,0.7160346097201767
2022-02-04 22:00:00,1330.0,434.0,1217.0,52.0,575.0,152.0,3374.0,19423.0,9357.0,1222.0,42.0,3.0,205.0,1841.0,13589.0,213.0,52816.0,0.29214631929718266,0.7070016661617692
2022-02-04 23:00:00,1233.0,422.0,1098.0,48.0,530.0,153.0,3115.0,18538.0,9676.0,1146.0,42.0,3.0,207.0,1929.0,13568.0,210.0,51708.0,0.29970217374487507,0.6994275547304092
2022-02-05 00:00:00,1054.0,405.0,1021.0,44.0,499.0,96.0,2911.0,18025.0,9736.0,1068.0,44.0,3.0,205.0,1947.0,13489.0,206.0,50547.0,0.30537915207628546,0.6936910202385899
2022-02-05 01:00:00,1066.0,398.0,961.0,44.0,490.0,78.0,2841.0,17406.0,9757.0,1037.0,43.0,3.0,204.0,1932.0,13270.0,204.0,49530.0,0.3069250959014739,0.6921461740359378
2022-02-05 02:00:00,1164.0,402.0,994.0,44.0,488.0,77.0,2818.0,16607.0,9764.0,1040.0,48.0,3.0,203.0,1988.0,13391.0,199.0,49031.0,0.31365870571679144,0.6853011360159899
2022-02-05 03:00:00,1101.0,410.0,952.0,43.0,490.0,78.0,2840.0,16170.0,9773.0,1039.0,37.0,3.0,198.0,1962.0,13533.0,196.0,48629.0,0.31863702728824367,0.6805404182689342
2022-02-05 04:00:00,1081.0,427.0,957.0,43.0,498.0,79.0,2861.0,16356.0,9782.0,1039.0,42.0,3.0,211.0,1956.0,13660.0,195.0,48995.0,0.31872640065312785,0.6803551382794163
2022-02-05 05:00:00,1084.0,414.0,966.0,42.0,529.0,79.0,2904.0,16901.0,9788.0,1022.0,41.0,3.0,214.0,1861.0,13688.0,195.0,49536.0,0.31389292635658916,0.685218830749354
2022-02-05 06:00:00,1117.0,424.0,1016.0,42.0,561.0,81.0,2998.0,17949.0,9787.0,1068.0,42.0,3.0,220.0,1809.0,13710.0,196.0,50827.0,0.30532984437405314,0.6937847994176324
2022-02-05 07:00:00,1131.0,424.0,1166.0,44.0,581.0,81.0,3214.0,18507.0,9786.0,1204.0,43.0,3.0,224.0,2026.0,13950.0,200.0,52384.0,0.30497861942577886,0.6941432498472816
2022-02-05 08:00:00,1174.0,416.0,1232.0,49.0,593.0,82.0,3288.0,19668.0,9786.0,1309.0,46.0,36.0,225.0,2004.0,14110.0,202.0,54018.0,0.2983079714169351,0.7001740160687179
2022-02-05 09:00:00,1185.0,404.0,1043.0,48.0,594.0,82.0,3469.0,20630.0,9785.0,1372.0,48.0,192.0,214.0,2023.0,14564.0,204.0,55653.0,0.29804323217077244,0.6976443318419492
2022-02-05 10:00:00,1286.0,402.0,1001.0,48.0,599.0,82.0,3573.0,20232.0,9785.0,1448.0,47.0,364.0,217.0,2035.0,14290.0,209.0,55409.0,0.29462722662383367,0.6979552058329874
2022-02-05 11:00:00,1338.0,403.0,989.0,48.0,609.0,81.0,3540.0,19357.0,9785.0,1420.0,47.0,509.0,215.0,2027.0,13954.0,210.0,54322.0,0.2941901991826516,0.695574537019992
2022-02-05 12:00:00,1326.0,405.0,923.0,48.0,613.0,79.0,3509.0,18251.0,9785.0,1392.0,47.0,412.0,218.0,2014.0,14159.0,209.0,53181.0,0.30411237095955324,0.6872567270265696
2022-02-05 13:00:00,1249.0,404.0,890.0,48.0,605.0,78.0,3589.0,17263.0,9784.0,1382.0,46.0,459.0,218.0,2014.0,14502.0,204.0,52531.0,0.3144048276255925,0.6759818012221355
2022-02-05 14:00:00,1206.0,402.0,904.0,49.0,604.0,78.0,3694.0,16772.0,9786.0,1356.0,49.0,230.0,217.0,2049.0,14559.0,202.0,51955.0,0.31966124530844,0.6749687229333077
2022-02-05 15:00:00,1369.0,403.0,911.0,50.0,606.0,79.0,3688.0,16680.0,9785.0,1376.0,48.0,121.0,220.0,2051.0,14942.0,200.0,52329.0,0.32473389516329376,0.6720365380572914
2022-02-05 16:00:00,1262.0,404.0,945.0,51.0,608.0,82.0,3860.0,18097.0,9777.0,1424.0,49.0,21.0,218.0,1990.0,15589.0,200.0,54377.0,0.32328006326204095,0.6754326277654156
2022-02-05 17:00:00,1342.0,404.0,965.0,51.0,606.0,81.0,3969.0,19412.0,9749.0,1426.0,49.0,3.0,214.0,2028.0,16066.0,202.0,56365.0,0.321014814157722,0.6780626275170762
2022-02-05 18:00:00,1414.0,419.0,970.0,48.0,560.0,81.0,3907.0,19311.0,9761.0,1436.0,46.0,3.0,212.0,2059.0,16043.0,204.0,56270.0,0.3216989514839168,0.6774302470232806
2022-02-05 19:00:00,1224.0,406.0,939.0,48.0,535.0,81.0,3654.0,18505.0,9785.0,1380.0,49.0,3.0,214.0,2032.0,15930.0,208.0,54785.0,0.32786346627726565,0.6711873688053299
2022-02-05 20:00:00,1206.0,418.0,916.0,41.0,506.0,80.0,3374.0,16968.0,9789.0,1288.0,51.0,3.0,220.0,2059.0,15686.0,206.0,52605.0,0.3373253493013972,0.661648132306815
2022-02-05 21:00:00,1092.0,422.0,986.0,38.0,483.0,78.0,3439.0,15485.0,9790.0,1158.0,42.0,3.0,233.0,2058.0,15766.0,202.0,51073.0,0.3489906604272316,0.6501282478021655
2022-02-05 22:00:00,969.0,416.0,943.0,37.0,474.0,78.0,3502.0,14340.0,9790.0,1116.0,41.0,3.0,233.0,2051.0,15900.0,197.0,49893.0,0.35978995049405726,0.6393281622672519
2022-02-05 23:00:00,944.0,417.0,901.0,37.0,438.0,76.0,3131.0,12396.0,9789.0,1071.0,43.0,3.0,234.0,2047.0,15899.0,192.0,47426.0,0.37840003373676884,0.6206300341584785
2022-02-06 00:00:00,1024.0,409.0,835.0,37.0,425.0,75.0,2914.0,11675.0,9790.0,1049.0,50.0,3.0,230.0,2038.0,15567.0,188.0,46121.0,0.3817133193122439,0.6171375295418573
2022-02-06 01:00:00,989.0,414.0,802.0,37.0,411.0,62.0,2735.0,10776.0,9787.0,1024.0,54.0,3.0,226.0,2045.0,15224.0,179.0,44589.0,0.38729283007019666,0.6114288277377828
2022-02-06 02:00:00,1027.0,417.0,807.0,37.0,412.0,60.0,2685.0,10336.0,9786.0,1028.0,53.0,3.0,222.0,2000.0,14719.0,175.0,43592.0,0.3835336759038356,0.6151816847127913
2022-02-06 03:00:00,1041.0,414.0,774.0,38.0,426.0,62.0,2611.0,9922.0,9786.0,1024.0,53.0,3.0,213.0,1819.0,14365.0,171.0,42551.0,0.3803435876947663,0.6183403445277432
2022-02-06 04:00:00,1003.0,420.0,777.0,39.0,439.0,63.0,2635.0,9874.0,9786.0,1019.0,54.0,3.0,207.0,1909.0,14209.0,169.0,42437.0,0.3798100713999576,0.618846761081132
2022-02-06 05:00:00,1085.0,420.0,812.0,38.0,476.0,63.0,2918.0,10344.0,9785.0,1023.0,55.0,3.0,204.0,1946.0,13512.0,168.0,42684.0,0.36214975166338675,0.6364914253584482
2022-02-06 06:00:00,1073.0,441.0,799.0,38.0,468.0,65.0,2912.0,11453.0,9785.0,1089.0,52.0,3.0,207.0,1939.0,13545.0,169.0,43869.0,0.3529599489388862,0.6457863183569263
2022-02-06 07:00:00,1121.0,432.0,784.0,39.0,452.0,73.0,2854.0,12873.0,9785.0,1147.0,48.0,3.0,216.0,1893.0,13521.0,171.0,45241.0,0.3407086492341018,0.6581640547291174
2022-02-06 08:00:00,1203.0,440.0,855.0,47.0,464.0,75.0,2910.0,14919.0,9784.0,1181.0,44.0,22.0,218.0,1835.0,13569.0,177.0,47566.0,0.3238447630660556,0.6747676912080057
2022-02-06 09:00:00,1273.0,468.0,906.0,57.0,476.0,79.0,3086.0,16817.0,9786.0,1218.0,45.0,131.0,231.0,1892.0,13276.0,185.0,49741.0,0.30493958706097585,0.6915220843971773
2022-02-06 10:00:00,1305.0,470.0,920.0,58.0,475.0,80.0,3109.0,18496.0,9784.0,1275.0,51.0,241.0,242.0,1719.0,12907.0,192.0,51132.0,0.2860439646405382,0.7082453258233592
2022-02-06 11:00:00,1338.0,480.0,912.0,58.0,476.0,80.0,3147.0,20129.0,9785.0,1306.0,48.0,298.0,238.0,1666.0,12185.0,197.0,52146.0,0.26561960648947186,0.72774517700303
2022-02-06 12:00:00,1320.0,485.0,896.0,58.0,476.0,80.0,3154.0,20599.0,9786.0,1322.0,49.0,298.0,238.0,1573.0,12010.0,200.0,52344.0,0.2594948800244536,0.7338758979061593
2022-02-06 13:00:00,1385.0,481.0,997.0,59.0,476.0,80.0,3115.0,20747.0,9786.0,1340.0,54.0,250.0,238.0,1670.0,11396.0,204.0,52074.0,0.250912163459692,0.7432499903982793
2022-02-06 14:00:00,1330.0,470.0,920.0,59.0,516.0,80.0,3198.0,20881.0,9787.0,1356.0,56.0,226.0,238.0,1818.0,10987.0,204.0,51922.0,0.24661992989484227,0.7479488463464428
2022-02-06 15:00:00,1385.0,473.0,1042.0,60.0,553.0,80.0,3364.0,21372.0,9787.0,1398.0,51.0,150.0,236.0,1713.0,10526.0,205.0,52190.0,0.2345085265376509,0.7616401609503737
2022-02-06 16:00:00,1437.0,498.0,1177.0,60.0,629.0,81.0,3644.0,22089.0,9787.0,1445.0,53.0,29.0,236.0,1555.0,10048.0,205.0,52768.0,0.21988705275924803,0.7785589751364463
2022-02-06 17:00:00,1473.0,507.0,1367.0,61.0,655.0,81.0,3852.0,23244.0,9786.0,1462.0,57.0,3.0,236.0,1429.0,9689.0,208.0,53902.0,0.2062632184334533,0.7926236503283737
2022-02-06 18:00:00,1495.0,537.0,1385.0,63.0,669.0,144.0,3852.0,23755.0,9785.0,1480.0,56.0,3.0,239.0,1363.0,9539.0,213.0,54365.0,0.20053343143566632,0.7983813115055642
2022-02-06 19:00:00,1470.0,515.0,1325.0,63.0,651.0,114.0,3641.0,23553.0,9786.0,1482.0,52.0,3.0,238.0,1492.0,9194.0,215.0,53579.0,0.19944381194124564,0.7995296664738051
2022-02-06 20:00:00,1453.0,503.0,1120.0,62.0,620.0,115.0,3504.0,23313.0,9786.0,1492.0,53.0,3.0,238.0,1506.0,9053.0,216.0,52821.0,0.19990155430605253,0.7990382612975899
2022-02-06 21:00:00,1411.0,500.0,1017.0,61.0,612.0,132.0,3448.0,22490.0,9785.0,1379.0,51.0,3.0,244.0,1562.0,8897.0,215.0,51592.0,0.20272522871763063,0.7962280973794387
2022-02-06 22:00:00,1427.0,487.0,1004.0,61.0,634.0,149.0,3571.0,21876.0,9784.0,1280.0,55.0,3.0,244.0,1654.0,8996.0,215.0,51225.0,0.20790629575402636,0.7909614446071255
2022-02-06 23:00:00,1363.0,486.0,884.0,61.0,600.0,116.0,3137.0,20163.0,9786.0,1204.0,53.0,3.0,243.0,1625.0,9430.0,212.0,49154.0,0.2249053993571225,0.7739553240834927
2022-02-07 00:00:00,1103.0,474.0,871.0,59.0,551.0,111.0,2805.0,18714.0,9785.0,1204.0,55.0,3.0,237.0,1900.0,9595.0,208.0,47467.0,0.2421682432005393,0.7566098552678703
2022-02-07 01:00:00,948.0,458.0,871.0,58.0,529.0,111.0,2758.0,18109.0,9785.0,1071.0,56.0,3.0,221.0,1920.0,9805.0,202.0,46703.0,0.25105453611117057,0.7476821617454982
2022-02-07 02:00:00,936.0,464.0,860.0,56.0,531.0,110.0,2652.0,17119.0,9785.0,1063.0,61.0,3.0,210.0,2009.0,10294.0,198.0,46153.0,0.2665698871145971,0.7320434207960479
2022-02-07 03:00:00,997.0,473.0,850.0,56.0,536.0,109.0,2619.0,16461.0,9785.0,1051.0,55.0,3.0,216.0,1964.0,10414.0,194.0,45589.0,0.27151286494549126,0.7272148983307377
2022-02-07 04:00:00,985.0,508.0,842.0,56.0,578.0,111.0,2806.0,17136.0,9788.0,1118.0,53.0,3.0,227.0,1961.0,10937.0,191.0,47109.0,0.27379057080388036,0.7250206966821626
2022-02-07 05:00:00,1153.0,513.0,880.0,56.0,641.0,151.0,3205.0,19551.0,9783.0,1250.0,55.0,3.0,240.0,2021.0,11219.0,192.0,50721.0,0.2610358628575935,0.7378206265649336
2022-02-07 06:00:00,1212.0,592.0,1015.0,58.0,763.0,184.0,3688.0,22214.0,9786.0,1459.0,58.0,3.0,242.0,2027.0,11630.0,196.0,54931.0,0.24862099725109682,0.7502685186870801
2022-02-07 07:00:00,1386.0,717.0,1159.0,60.0,817.0,220.0,4124.0,25525.0,9784.0,1554.0,62.0,3.0,257.0,2064.0,11699.0,206.0,59431.0,0.23157947872322526,0.7673268159714627
2022-02-07 08:00:00,1414.0,713.0,1165.0,60.0,852.0,219.0,4204.0,25600.0,9789.0,1566.0,49.0,66.0,257.0,2043.0,11782.0,218.0,59779.0,0.23126850566252363,0.7668077418491444
2022-02-07 09:00:00,1394.0,725.0,1185.0,60.0,866.0,220.0,4141.0,24878.0,9786.0,1574.0,51.0,252.0,257.0,2050.0,11933.0,224.0,59372.0,0.23551505760291047,0.7593815266455568
2022-02-07 10:00:00,1337.0,737.0,1108.0,59.0,866.0,217.0,4124.0,24273.0,9785.0,1580.0,51.0,507.0,259.0,2055.0,12032.0,222.0,58990.0,0.2388031869808442,0.7517375826411257
2022-02-07 11:00:00,1198.0,681.0,1072.0,57.0,835.0,206.0,4095.0,23449.0,9786.0,1574.0,49.0,683.0,233.0,2041.0,11260.0,218.0,57219.0,0.23245775004806096,0.7547492965623307
2022-02-07 12:00:00,1283.0,672.0,1083.0,56.0,810.0,208.0,4198.0,21650.0,9786.0,1531.0,47.0,643.0,228.0,2010.0,10892.0,216.0,55097.0,0.23416882951884857,0.7533078026026826
