,Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Inertia,Total_production,Share_Wind,Share_Conv
125,2018-01-06 05:00:00,1485.0,1440.0,1114.0,27.0,410.0,2596.0,21805.0,11256.0,1613.0,44.0,0.0,197.0,4.0,2694.0,202.0,202.0,44685.0,0.06037820297639029,0.9386371265525344
126,2018-01-06 06:00:00,1585.0,1526.0,1095.0,31.0,417.0,2750.0,23699.0,11253.0,1626.0,44.0,0.0,202.0,21.0,2875.0,206.0,206.0,47124.0,0.06145488498429675,0.9376114081996435
127,2018-01-06 07:00:00,1612.0,1605.0,1118.0,29.0,430.0,2962.0,26416.0,11253.0,1605.0,44.0,0.0,195.0,62.0,3068.0,213.0,213.0,50399.0,0.06210440683346892,0.937022559971428
128,2018-01-06 08:00:00,1643.0,1728.0,1313.0,27.0,446.0,2970.0,28650.0,11254.0,1566.0,44.0,1.0,194.0,92.0,3123.0,220.0,220.0,53051.0,0.06060206216659441,0.9385496974609339
129,2018-01-06 09:00:00,1681.0,1768.0,1834.0,33.0,451.0,2999.0,30155.0,11257.0,1487.0,44.0,13.0,190.0,155.0,3256.0,228.0,228.0,55323.0,0.06165609240279811,0.9373135947074454
130,2018-01-06 10:00:00,1696.0,1743.0,1810.0,29.0,447.0,3149.0,31753.0,11266.0,1501.0,44.0,52.0,186.0,227.0,3236.0,235.0,235.0,57139.0,0.06060659094488878,0.9377132956474562
131,2018-01-06 11:00:00,1696.0,1824.0,1738.0,30.0,450.0,3193.0,32140.0,11292.0,1530.0,44.0,104.0,175.0,333.0,3421.0,241.0,241.0,57970.0,0.06475763325858203,0.9326893220631362
132,2018-01-06 12:00:00,1652.0,1831.0,1700.0,29.0,456.0,3229.0,31696.0,11314.0,1601.0,44.0,130.0,175.0,362.0,3700.0,244.0,244.0,57919.0,0.07013242631951519,0.9268633781660595
133,2018-01-06 13:00:00,1608.0,1836.0,1693.0,30.0,460.0,3176.0,31457.0,11331.0,1605.0,44.0,107.0,173.0,388.0,3937.0,245.0,245.0,57845.0,0.0747687786325525,0.9226207969573861
134,2018-01-06 14:00:00,1557.0,1812.0,1678.0,27.0,462.0,3210.0,31370.0,11346.0,1611.0,44.0,69.0,173.0,455.0,4232.0,243.0,243.0,58046.0,0.08074630465492885,0.9173069634427867
135,2018-01-06 15:00:00,1523.0,1802.0,1600.0,28.0,469.0,3285.0,32349.0,11350.0,1581.0,44.0,24.0,172.0,456.0,4529.0,243.0,243.0,59212.0,0.08418901574005269,0.9146625683982976
136,2018-01-06 16:00:00,1568.0,1811.0,1636.0,29.0,476.0,3326.0,33662.0,11331.0,1589.0,44.0,1.0,172.0,483.0,4838.0,244.0,244.0,60966.0,0.08727815503723386,0.9119837286356329
137,2018-01-06 17:00:00,1672.0,1846.0,1844.0,34.0,489.0,3328.0,33916.0,11311.0,1603.0,44.0,0.0,172.0,534.0,5019.0,248.0,248.0,61812.0,0.08983692486895749,0.9094512392415712
138,2018-01-06 18:00:00,1726.0,1812.0,1701.0,30.0,496.0,3258.0,33348.0,11348.0,1644.0,44.0,0.0,171.0,617.0,5288.0,250.0,250.0,61483.0,0.09604280858123383,0.9032415464437324
139,2018-01-06 19:00:00,1675.0,1756.0,1511.0,28.0,501.0,3247.0,32153.0,11367.0,1643.0,44.0,0.0,172.0,596.0,5416.0,249.0,249.0,60109.0,0.10001830008817315,0.8992496963849007
140,2018-01-06 20:00:00,1660.0,1717.0,1331.0,26.0,501.0,3116.0,30139.0,11372.0,1658.0,44.0,0.0,172.0,555.0,5637.0,246.0,246.0,57928.0,0.10689131335450905,0.8923491230493026
141,2018-01-06 21:00:00,1657.0,1688.0,1215.0,23.0,494.0,3145.0,28851.0,11386.0,1636.0,44.0,0.0,171.0,441.0,5707.0,242.0,242.0,56458.0,0.10889510786779553,0.8903255517375749
142,2018-01-06 22:00:00,1623.0,1634.0,1174.0,30.0,487.0,2892.0,26751.0,11390.0,1623.0,44.0,0.0,172.0,433.0,5675.0,237.0,237.0,53928.0,0.11326212728081887,0.8859219700341195
143,2018-01-06 23:00:00,1587.0,1607.0,1161.0,24.0,478.0,2639.0,23496.0,11402.0,1663.0,44.0,0.0,165.0,410.0,5640.0,232.0,232.0,50316.0,0.12024008267747834,0.8788854439939582
144,2018-01-07 00:00:00,1573.0,1523.0,1169.0,15.0,486.0,2557.0,19888.0,11404.0,1665.0,44.0,0.0,149.0,332.0,5458.0,224.0,224.0,46263.0,0.12515401076454186,0.8738949052158312
145,2018-01-07 01:00:00,1513.0,1503.0,1161.0,16.0,501.0,2511.0,18022.0,11416.0,1648.0,44.0,0.0,148.0,230.0,5390.0,212.0,212.0,44103.0,0.12742897308573112,0.8715733623563023
146,2018-01-07 02:00:00,1550.0,1517.0,1156.0,15.0,506.0,2513.0,17304.0,11417.0,1658.0,44.0,0.0,146.0,154.0,5371.0,201.0,201.0,43351.0,0.12744804041429264,0.8715369887661184
147,2018-01-07 03:00:00,1633.0,1530.0,1205.0,16.0,502.0,2525.0,16892.0,11429.0,1676.0,46.0,0.0,149.0,155.0,5267.0,198.0,198.0,43025.0,0.12601975595583964,0.8729110981987217
148,2018-01-07 04:00:00,1651.0,1520.0,1235.0,13.0,505.0,2544.0,16925.0,11431.0,1686.0,44.0,0.0,148.0,123.0,5244.0,194.0,194.0,43069.0,0.1246139915020084,0.874364392022104
149,2018-01-07 05:00:00,1634.0,1527.0,1248.0,14.0,504.0,2620.0,17746.0,11439.0,1685.0,44.0,0.0,147.0,94.0,5124.0,194.0,194.0,43826.0,0.11906174417012733,0.8799342855839
150,2018-01-07 06:00:00,1638.0,1538.0,1248.0,14.0,505.0,2711.0,19018.0,11441.0,1678.0,44.0,0.0,146.0,66.0,4984.0,196.0,196.0,45031.0,0.11214496680064845,0.8868779285381182
151,2018-01-07 07:00:00,1629.0,1548.0,1224.0,18.0,510.0,2814.0,20260.0,11441.0,1678.0,42.0,0.0,146.0,35.0,5080.0,199.0,199.0,46425.0,0.11017770597738287,0.8889176090468498
152,2018-01-07 08:00:00,1676.0,1560.0,1227.0,26.0,515.0,2814.0,22143.0,11441.0,1673.0,44.0,2.0,147.0,28.0,5177.0,205.0,205.0,48473.0,0.10737936583252532,0.8916716522600211
153,2018-01-07 09:00:00,1651.0,1545.0,1342.0,26.0,513.0,2915.0,23909.0,11440.0,1708.0,44.0,42.0,146.0,81.0,5286.0,210.0,210.0,50648.0,0.10596667193176433,0.892335334070447
154,2018-01-07 10:00:00,1748.0,1557.0,1474.0,28.0,516.0,2950.0,25128.0,11438.0,1702.0,44.0,124.0,145.0,132.0,5596.0,215.0,215.0,52582.0,0.10893461640865695,0.8878703738922065
155,2018-01-07 11:00:00,1749.0,1575.0,1611.0,30.0,517.0,2940.0,25777.0,11439.0,1697.0,44.0,200.0,146.0,123.0,5662.0,220.0,220.0,53510.0,0.10811063352644365,0.8873294711268922
156,2018-01-07 12:00:00,1746.0,1605.0,1615.0,29.0,525.0,2966.0,25624.0,11441.0,1715.0,44.0,229.0,147.0,188.0,5906.0,223.0,223.0,53780.0,0.11331349944217181,0.881610264038676
157,2018-01-07 13:00:00,1735.0,1607.0,1601.0,28.0,533.0,2905.0,24195.0,11441.0,1653.0,44.0,202.0,149.0,250.0,6122.0,225.0,225.0,52465.0,0.1214523968359859,0.873858762984847
158,2018-01-07 14:00:00,1730.0,1618.0,1567.0,30.0,545.0,2867.0,23984.0,11443.0,1613.0,44.0,128.0,149.0,224.0,6178.0,223.0,223.0,52120.0,0.122831926323868,0.8738679969301612
159,2018-01-07 15:00:00,1725.0,1640.0,1510.0,30.0,547.0,2871.0,25502.0,11443.0,1626.0,44.0,42.0,147.0,163.0,6333.0,220.0,220.0,53623.0,0.12114204725584171,0.8772541633254387
160,2018-01-07 16:00:00,1709.0,1668.0,1559.0,29.0,554.0,2996.0,27646.0,11442.0,1666.0,44.0,2.0,146.0,151.0,6450.0,222.0,222.0,56062.0,0.11774463986300882,0.881434839998573
161,2018-01-07 17:00:00,1714.0,1693.0,1723.0,36.0,556.0,3163.0,30047.0,11439.0,1708.0,44.0,0.0,149.0,128.0,6472.0,229.0,229.0,58872.0,0.11210762331838565,0.8871449925261584
162,2018-01-07 18:00:00,1709.0,1699.0,1839.0,34.0,548.0,3175.0,30679.0,11437.0,1745.0,44.0,0.0,148.0,169.0,6644.0,237.0,237.0,59870.0,0.11379655921162518,0.8854685151160848
163,2018-01-07 19:00:00,1713.0,1679.0,1740.0,30.0,546.0,3084.0,30055.0,11439.0,1775.0,44.0,0.0,148.0,241.0,6614.0,244.0,244.0,59108.0,0.11597414901536171,0.883281450903431
164,2018-01-07 20:00:00,1697.0,1663.0,1620.0,27.0,540.0,3018.0,28497.0,11441.0,1743.0,44.0,0.0,148.0,257.0,6556.0,243.0,243.0,57251.0,0.11900228816963895,0.880229166302772
165,2018-01-07 21:00:00,1674.0,1627.0,1589.0,25.0,528.0,2877.0,25792.0,11440.0,1765.0,44.0,0.0,147.0,271.0,6440.0,238.0,238.0,54219.0,0.12377579815193936,0.8754126782124347
166,2018-01-07 22:00:00,1629.0,1557.0,1573.0,27.0,526.0,2836.0,24501.0,11443.0,1769.0,44.0,0.0,147.0,237.0,6253.0,231.0,231.0,52542.0,0.1235202314339005,0.8756423432682425
167,2018-01-07 23:00:00,1620.0,1579.0,1512.0,24.0,518.0,2386.0,20563.0,11444.0,1762.0,44.0,0.0,145.0,294.0,6120.0,224.0,224.0,48011.0,0.13359438462019121,0.8654891587344566
168,2018-01-08 00:00:00,1616.0,1463.0,1485.0,25.0,522.0,2398.0,16376.0,11446.0,1721.0,44.0,0.0,145.0,327.0,5873.0,216.0,216.0,43441.0,0.14272231302226007,0.85626481894984
169,2018-01-08 01:00:00,1622.0,1450.0,1345.0,24.0,535.0,2295.0,15196.0,11447.0,1680.0,44.0,0.0,143.0,353.0,5740.0,200.0,200.0,41874.0,0.14550795242871473,0.8534412762095811
170,2018-01-08 02:00:00,1630.0,1459.0,1469.0,25.0,533.0,2335.0,14878.0,11450.0,1691.0,44.0,0.0,142.0,327.0,5473.0,192.0,192.0,41456.0,0.13990737167116943,0.8590312620609803
171,2018-01-08 03:00:00,1631.0,1475.0,1470.0,24.0,527.0,2434.0,15345.0,11449.0,1766.0,44.0,0.0,142.0,231.0,5089.0,189.0,189.0,41627.0,0.12780166718716218,0.8711413265428688
172,2018-01-08 04:00:00,1639.0,1486.0,1414.0,27.0,529.0,2470.0,16858.0,11447.0,1802.0,44.0,0.0,143.0,153.0,4910.0,190.0,190.0,42922.0,0.1179581566562602,0.8810167280182657
173,2018-01-08 05:00:00,1607.0,1561.0,1377.0,23.0,540.0,2586.0,20353.0,11447.0,1831.0,44.0,0.0,142.0,123.0,4708.0,195.0,195.0,46342.0,0.10424668766993224,0.8948038496396358
174,2018-01-08 06:00:00,1617.0,1707.0,1694.0,30.0,549.0,2862.0,27946.0,11444.0,1891.0,44.0,0.0,156.0,54.0,4643.0,202.0,202.0,54637.0,0.08596738473927924,0.9132273001811959
175,2018-01-08 07:00:00,1627.0,1840.0,1925.0,29.0,577.0,2917.0,33375.0,11440.0,1917.0,44.0,0.0,179.0,34.0,4499.0,219.0,219.0,60403.0,0.07504594142675032,0.9242256179328842
176,2018-01-08 08:00:00,1636.0,1895.0,2185.0,29.0,599.0,3123.0,34906.0,11441.0,1870.0,42.0,3.0,190.0,41.0,4348.0,245.0,245.0,62308.0,0.0704403928869487,0.928837388457341
177,2018-01-08 09:00:00,1684.0,1941.0,2313.0,28.0,614.0,3219.0,34405.0,11443.0,1876.0,44.0,40.0,200.0,29.0,4268.0,255.0,255.0,62104.0,0.06919039031302332,0.9294570398041994
178,2018-01-08 10:00:00,1764.0,1998.0,2412.0,28.0,616.0,3268.0,34303.0,11442.0,1866.0,44.0,120.0,196.0,17.0,4224.0,256.0,256.0,62298.0,0.06807602170214132,0.9292914700311407
179,2018-01-08 11:00:00,1752.0,1969.0,2210.0,25.0,608.0,3309.0,34180.0,11440.0,1863.0,44.0,194.0,192.0,29.0,4085.0,256.0,256.0,61900.0,0.06646203554119548,0.9296930533117932
180,2018-01-08 12:00:00,1752.0,1962.0,2233.0,27.0,586.0,3284.0,34026.0,11441.0,1842.0,44.0,221.0,196.0,56.0,4070.0,256.0,256.0,61740.0,0.06682863621639132,0.9288791707159054
181,2018-01-08 13:00:00,1709.0,1929.0,2136.0,27.0,564.0,3262.0,33766.0,11436.0,1830.0,44.0,196.0,201.0,62.0,4008.0,254.0,254.0,61170.0,0.0665358836030734,0.9295406244891287
182,2018-01-08 14:00:00,1706.0,1892.0,2031.0,32.0,587.0,3230.0,34113.0,11439.0,1815.0,44.0,126.0,199.0,76.0,3986.0,253.0,253.0,61276.0,0.06629022782165937,0.9309354396501077
183,2018-01-08 15:00:00,1668.0,1836.0,2012.0,29.0,617.0,3329.0,34574.0,11441.0,1796.0,44.0,44.0,197.0,120.0,4074.0,254.0,254.0,61781.0,0.06788494844693352,0.9306906654149334
184,2018-01-08 16:00:00,1726.0,1797.0,1958.0,27.0,634.0,3399.0,34766.0,11438.0,1789.0,44.0,2.0,181.0,175.0,4156.0,255.0,255.0,62092.0,0.06975133672614829,0.929507827095278
185,2018-01-08 17:00:00,1759.0,1845.0,2051.0,32.0,609.0,3473.0,34919.0,11438.0,1790.0,44.0,0.0,194.0,280.0,4203.0,257.0,257.0,62637.0,0.07157111611347926,0.927726423679295
186,2018-01-08 18:00:00,1764.0,1856.0,2299.0,31.0,608.0,3295.0,34145.0,11437.0,1781.0,44.0,0.0,190.0,367.0,4392.0,259.0,259.0,62209.0,0.07650018486071147,0.9227925219823498
187,2018-01-08 19:00:00,1737.0,1836.0,2015.0,29.0,566.0,3155.0,32091.0,11436.0,1823.0,44.0,0.0,179.0,465.0,4508.0,259.0,259.0,59884.0,0.0830438848440318,0.9162213612985105
188,2018-01-08 20:00:00,1739.0,1793.0,1822.0,28.0,552.0,3000.0,28638.0,11437.0,1770.0,44.0,0.0,158.0,568.0,4675.0,253.0,253.0,56224.0,0.09325199203187251,0.9059654240182129
189,2018-01-08 21:00:00,1715.0,1742.0,1652.0,25.0,543.0,2946.0,26686.0,11442.0,1759.0,44.0,0.0,148.0,675.0,4869.0,241.0,241.0,54246.0,0.10220108395089039,0.8969877963352136
190,2018-01-08 22:00:00,1712.0,1725.0,1684.0,27.0,540.0,2845.0,24391.0,11444.0,1770.0,44.0,0.0,147.0,702.0,5004.0,232.0,232.0,52035.0,0.10965696166042087,0.8894974536369751
191,2018-01-08 23:00:00,1716.0,1685.0,1611.0,25.0,518.0,2714.0,21038.0,11445.0,1740.0,44.0,0.0,146.0,700.0,5100.0,224.0,224.0,48482.0,0.11963202838166742,0.8794604182995751
192,2018-01-09 00:00:00,1735.0,1570.0,1531.0,24.0,507.0,2639.0,18620.0,11448.0,1675.0,43.0,0.0,134.0,743.0,5018.0,217.0,217.0,45687.0,0.1260971392299779,0.8729616739991682
193,2018-01-09 01:00:00,1714.0,1553.0,1500.0,24.0,506.0,2518.0,17640.0,11446.0,1651.0,44.0,0.0,131.0,827.0,5073.0,206.0,206.0,44627.0,0.1322069599121608,0.8668070898783248
194,2018-01-09 02:00:00,1628.0,1555.0,1444.0,24.0,509.0,2509.0,17469.0,11444.0,1603.0,44.0,0.0,126.0,847.0,5208.0,200.0,200.0,44410.0,0.13634316595361404,0.862666066201306
195,2018-01-09 03:00:00,1573.0,1552.0,1448.0,24.0,510.0,2581.0,17756.0,11445.0,1590.0,44.0,0.0,120.0,897.0,5277.0,198.0,198.0,44817.0,0.13776022491465292,0.8612580047749738
196,2018-01-09 04:00:00,1607.0,1562.0,1464.0,26.0,507.0,2681.0,19137.0,11444.0,1591.0,44.0,0.0,121.0,852.0,5217.0,199.0,199.0,46253.0,0.13121311050094048,0.8678355998529825
197,2018-01-09 05:00:00,1708.0,1566.0,1528.0,23.0,522.0,2939.0,21701.0,11441.0,1609.0,41.0,0.0,122.0,881.0,5327.0,203.0,203.0,49408.0,0.12564766839378239,0.873522506476684
198,2018-01-09 06:00:00,1679.0,1658.0,1802.0,27.0,560.0,3070.0,26756.0,11440.0,1598.0,40.0,0.0,143.0,1034.0,5361.0,209.0,209.0,55168.0,0.11591864849187936,0.8833562935034803
199,2018-01-09 07:00:00,1633.0,1840.0,1797.0,38.0,583.0,3457.0,32066.0,11435.0,1699.0,38.0,0.0,157.0,1130.0,5606.0,223.0,223.0,61479.0,0.1095658680199743,0.889816034743571
200,2018-01-09 08:00:00,1655.0,1817.0,1807.0,39.0,597.0,3481.0,33549.0,11432.0,1668.0,38.0,3.0,147.0,1135.0,5744.0,243.0,243.0,63112.0,0.10899670427177081,0.8903536569907466
201,2018-01-09 09:00:00,1585.0,1779.0,1730.0,47.0,589.0,3437.0,33452.0,11436.0,1721.0,40.0,42.0,148.0,1035.0,5659.0,254.0,254.0,62700.0,0.10676236044657098,0.8919298245614035
202,2018-01-09 10:00:00,1642.0,1786.0,1638.0,33.0,574.0,3466.0,33359.0,11437.0,1719.0,40.0,119.0,150.0,1083.0,5883.0,253.0,253.0,62929.0,0.11069618141079629,0.8867771615630313
203,2018-01-09 11:00:00,1645.0,1762.0,1614.0,29.0,565.0,3409.0,33071.0,11437.0,1714.0,40.0,194.0,151.0,1045.0,6029.0,253.0,253.0,62705.0,0.11281397017781676,0.8834542699944183
204,2018-01-09 12:00:00,1624.0,1739.0,1626.0,32.0,559.0,3463.0,32486.0,11278.0,1716.0,41.0,208.0,151.0,1141.0,6062.0,252.0,252.0,62126.0,0.11594179570550173,0.8800502205195893
205,2018-01-09 13:00:00,1613.0,1730.0,1612.0,28.0,572.0,3463.0,32414.0,11210.0,1670.0,38.0,158.0,149.0,1142.0,6262.0,250.0,250.0,62061.0,0.1193019770870595,0.8775398398350011
206,2018-01-09 14:00:00,1607.0,1781.0,1582.0,27.0,570.0,3492.0,32266.0,11221.0,1652.0,38.0,85.0,150.0,1143.0,6330.0,249.0,249.0,61944.0,0.1206412243316544,0.8773731111972104
207,2018-01-09 15:00:00,1620.0,1806.0,1672.0,27.0,580.0,3566.0,32837.0,11346.0,1572.0,37.0,26.0,150.0,1144.0,6430.0,249.0,249.0,62813.0,0.12058013468549504,0.8784168882237753
208,2018-01-09 16:00:00,1626.0,1801.0,1804.0,28.0,578.0,3611.0,34020.0,11383.0,1585.0,34.0,1.0,159.0,1146.0,6322.0,249.0,249.0,64098.0,0.11650909544759587,0.882944865674436
209,2018-01-09 17:00:00,1622.0,1811.0,1775.0,31.0,572.0,3628.0,34609.0,11410.0,1719.0,31.0,0.0,160.0,1162.0,6238.0,252.0,252.0,64768.0,0.11425395256916997,0.8852674160079052
210,2018-01-09 18:00:00,1623.0,1819.0,1869.0,32.0,560.0,3540.0,34248.0,11417.0,1716.0,31.0,0.0,161.0,1142.0,6102.0,257.0,257.0,64260.0,0.11272953625894802,0.8867880485527544
211,2018-01-09 19:00:00,1617.0,1817.0,1614.0,35.0,525.0,3340.0,33306.0,11433.0,1729.0,31.0,0.0,154.0,1151.0,5837.0,257.0,257.0,62589.0,0.11164901180718656,0.8878556934924667
212,2018-01-09 20:00:00,1615.0,1777.0,1613.0,32.0,496.0,3263.0,31197.0,11438.0,1723.0,31.0,0.0,152.0,1124.0,5562.0,255.0,255.0,60023.0,0.11139063359045699,0.8880928977225397
213,2018-01-09 21:00:00,1636.0,1757.0,1954.0,36.0,497.0,3235.0,29870.0,11438.0,1719.0,31.0,0.0,155.0,1089.0,5340.0,252.0,252.0,58757.0,0.10941675034463978,0.8900556529434791
214,2018-01-09 22:00:00,1564.0,1701.0,1788.0,28.0,492.0,3210.0,27453.0,11440.0,1694.0,35.0,0.0,154.0,1014.0,4951.0,244.0,244.0,55524.0,0.10743102081982567,0.8919386211368057
215,2018-01-09 23:00:00,1531.0,1686.0,1611.0,27.0,475.0,2984.0,25270.0,11442.0,1711.0,38.0,0.0,144.0,963.0,4940.0,239.0,239.0,52822.0,0.1117526788080724,0.8875279239710726
216,2018-01-10 00:00:00,1486.0,1588.0,1487.0,26.0,468.0,2861.0,23614.0,11444.0,1709.0,40.0,0.0,132.0,943.0,4846.0,229.0,229.0,50644.0,0.1143077166100624,0.8849024563620567
217,2018-01-10 01:00:00,1515.0,1581.0,1494.0,28.0,467.0,2817.0,21991.0,11445.0,1678.0,43.0,0.0,133.0,836.0,4750.0,222.0,222.0,48778.0,0.11451884046086351,0.8845996145803436
218,2018-01-10 02:00:00,1493.0,1578.0,1478.0,28.0,513.0,2740.0,21074.0,11445.0,1698.0,43.0,0.0,133.0,731.0,4529.0,217.0,217.0,47483.0,0.11077648842743719,0.888317924309753
219,2018-01-10 03:00:00,1505.0,1584.0,1484.0,26.0,570.0,2875.0,21112.0,11446.0,1704.0,43.0,0.0,134.0,689.0,4203.0,213.0,213.0,47375.0,0.10326121372031662,0.8958311345646438
220,2018-01-10 04:00:00,1486.0,1603.0,1508.0,30.0,581.0,2928.0,22951.0,11332.0,1703.0,43.0,0.0,138.0,655.0,3886.0,211.0,211.0,48844.0,0.09296945377118991,0.9061501924494308
221,2018-01-10 05:00:00,1641.0,1605.0,1621.0,31.0,621.0,3064.0,27315.0,11317.0,1705.0,43.0,0.0,153.0,612.0,3736.0,215.0,215.0,53464.0,0.08132575190782583,0.9178699685769863
222,2018-01-10 06:00:00,1694.0,1660.0,2169.0,37.0,670.0,3339.0,33206.0,11311.0,1737.0,43.0,0.0,184.0,571.0,3648.0,227.0,227.0,60269.0,0.07000282068725215,0.9292837113607327
223,2018-01-10 07:00:00,1770.0,1901.0,2600.0,46.0,722.0,3573.0,36554.0,11307.0,1739.0,43.0,0.0,215.0,529.0,3531.0,245.0,245.0,64530.0,0.06291647295831396,0.9364171703083837
224,2018-01-10 08:00:00,1851.0,1887.0,2862.0,70.0,801.0,3603.0,36380.0,11307.0,1778.0,43.0,1.0,227.0,463.0,3351.0,262.0,262.0,64624.0,0.05901832136667492,0.9403008170339193
225,2018-01-10 09:00:00,1844.0,2048.0,2705.0,45.0,843.0,3453.0,36090.0,11311.0,1799.0,43.0,5.0,225.0,443.0,3239.0,265.0,265.0,64093.0,0.05744777120746415,0.9418033170549046
226,2018-01-10 10:00:00,1789.0,2044.0,2577.0,46.0,829.0,3390.0,36166.0,11313.0,1806.0,43.0,18.0,213.0,449.0,3123.0,265.0,265.0,63806.0,0.05598219603172115,0.9430617810237282
227,2018-01-10 11:00:00,1855.0,2029.0,2581.0,39.0,837.0,3407.0,36107.0,11310.0,1826.0,43.0,26.0,208.0,455.0,3047.0,264.0,264.0,63770.0,0.05491610475145053,0.9440018817625843
228,2018-01-10 12:00:00,1847.0,1981.0,2545.0,42.0,841.0,3388.0,35857.0,11308.0,1849.0,43.0,43.0,214.0,369.0,2995.0,264.0,264.0,63322.0,0.0531252961056189,0.9455165661223588
229,2018-01-10 13:00:00,1835.0,1988.0,2524.0,37.0,847.0,3524.0,36143.0,11311.0,1893.0,43.0,56.0,214.0,427.0,2896.0,264.0,264.0,63738.0,0.052135303900342024,0.9463114625498134
230,2018-01-10 14:00:00,1853.0,2018.0,2523.0,43.0,844.0,3608.0,36599.0,11308.0,1884.0,42.0,39.0,218.0,371.0,2833.0,262.0,262.0,64183.0,0.04991976068429335,0.9488182228939127
231,2018-01-10 15:00:00,1859.0,1996.0,2643.0,37.0,855.0,3575.0,36620.0,11311.0,1850.0,43.0,12.0,213.0,446.0,2796.0,263.0,263.0,64256.0,0.05045443227091633,0.9486896165338645
232,2018-01-10 16:00:00,1828.0,2014.0,2676.0,40.0,862.0,3415.0,36249.0,11375.0,1848.0,43.0,1.0,204.0,514.0,2788.0,266.0,266.0,63857.0,0.051709287940241475,0.947601672486963
233,2018-01-10 17:00:00,1850.0,2043.0,2694.0,43.0,861.0,3346.0,35818.0,11420.0,1846.0,43.0,0.0,202.0,559.0,2826.0,266.0,266.0,63551.0,0.05326430740664978,0.9460590706676527
234,2018-01-10 18:00:00,1860.0,2024.0,2594.0,49.0,870.0,3353.0,36112.0,11423.0,1856.0,42.0,0.0,206.0,439.0,2704.0,264.0,264.0,63532.0,0.0494711326575584,0.9498677831643896
235,2018-01-10 19:00:00,1830.0,2005.0,2492.0,47.0,837.0,3530.0,36298.0,11424.0,1803.0,41.0,0.0,192.0,294.0,2529.0,263.0,263.0,63322.0,0.04458166198161776,0.9547708537317204
236,2018-01-10 20:00:00,1799.0,1891.0,2172.0,36.0,806.0,3450.0,34907.0,11424.0,1773.0,41.0,0.0,178.0,250.0,2509.0,263.0,263.0,61236.0,0.04505519628976419,0.9542752629172382
237,2018-01-10 21:00:00,1785.0,1803.0,1869.0,33.0,752.0,3367.0,32964.0,11423.0,1707.0,41.0,0.0,176.0,248.0,2434.0,262.0,262.0,58602.0,0.045766356097061534,0.9535340090781884
238,2018-01-10 22:00:00,1733.0,1751.0,1488.0,33.0,683.0,3181.0,31652.0,11424.0,1673.0,43.0,0.0,174.0,270.0,2300.0,256.0,256.0,56405.0,0.045563336583636205,0.953674319652513
239,2018-01-10 23:00:00,1694.0,1643.0,1396.0,27.0,605.0,3036.0,28950.0,11428.0,1658.0,42.0,0.0,168.0,283.0,2311.0,252.0,252.0,53241.0,0.0487218497022971,0.9504892845739186
240,2018-01-11 00:00:00,1581.0,1593.0,1420.0,27.0,594.0,2967.0,27424.0,11434.0,1644.0,41.0,0.0,169.0,259.0,2225.0,242.0,242.0,51378.0,0.0483475417493869,0.9508544513215773
241,2018-01-11 01:00:00,1575.0,1613.0,1506.0,31.0,595.0,2812.0,26115.0,11449.0,1640.0,42.0,0.0,174.0,226.0,2200.0,235.0,235.0,49978.0,0.048541358197606944,0.9506182720396975
242,2018-01-11 02:00:00,1590.0,1582.0,1534.0,31.0,594.0,2780.0,25651.0,11450.0,1663.0,41.0,0.0,173.0,203.0,2114.0,231.0,231.0,49406.0,0.046897137999433264,0.9522730032789539
243,2018-01-11 03:00:00,1556.0,1572.0,1542.0,27.0,594.0,2779.0,25960.0,11447.0,1689.0,42.0,0.0,172.0,216.0,2149.0,227.0,227.0,49745.0,0.047542466579555735,0.9516132274600463
244,2018-01-11 04:00:00,1524.0,1594.0,1549.0,29.0,615.0,2921.0,27403.0,11444.0,1717.0,42.0,0.0,175.0,185.0,2139.0,226.0,226.0,51337.0,0.04526949373746031,0.9539123828817422
245,2018-01-11 05:00:00,1705.0,1634.0,1835.0,28.0,686.0,3115.0,29798.0,11441.0,1782.0,41.0,0.0,214.0,159.0,2046.0,230.0,230.0,54484.0,0.040470596872476325,0.958776888627854
246,2018-01-11 06:00:00,1784.0,1737.0,2450.0,39.0,827.0,3142.0,33376.0,11442.0,1838.0,41.0,0.0,240.0,144.0,1975.0,237.0,237.0,59035.0,0.03589396120945202,0.9634115355297704
247,2018-01-11 07:00:00,1833.0,1939.0,2865.0,87.0,864.0,3372.0,35397.0,11442.0,1916.0,43.0,0.0,245.0,152.0,1973.0,248.0,248.0,62128.0,0.034203579706412565,0.9651043007983517
248,2018-01-11 08:00:00,1799.0,2044.0,2900.0,102.0,883.0,3499.0,36322.0,11431.0,1942.0,43.0,1.0,245.0,118.0,1981.0,259.0,259.0,63310.0,0.03315432001263623,0.9661506870952457
249,2018-01-11 09:00:00,1747.0,2052.0,2915.0,116.0,879.0,3348.0,36547.0,11398.0,1954.0,43.0,5.0,234.0,87.0,1876.0,264.0,264.0,63201.0,0.0310596351323555,0.9681808832138732
