Time,Inertia[GW],Total_production,Share_Wind,Share_Conv,month,day,hour
2017-10-15 13:00:00,163.0,38182.0,0.112880415,0.882431512,10.0,288.0,13.0
2017-10-15 14:00:00,162.0,38000.0,0.116526316,0.878710526,10.0,288.0,14.0
2017-10-15 15:00:00,163.0,38930.0,0.109375803,0.88576933,10.0,288.0,15.0
2017-10-15 16:00:00,167.0,40100.0,0.107605985,0.888703242,10.0,288.0,16.0
2017-10-15 17:00:00,171.0,42053.0,0.108006563,0.889805721,10.0,288.0,17.0
2017-10-15 18:00:00,175.0,43679.0,0.118340621,0.880560452,10.0,288.0,18.0
2017-10-15 19:00:00,176.0,43414.0,0.133666559,0.865296909,10.0,288.0,19.0
2017-10-15 20:00:00,171.0,41556.0,0.150808548,0.848108576,10.0,288.0,20.0
2017-10-15 21:00:00,163.0,40952.0,0.161603829,0.837297324,10.0,288.0,21.0
2017-10-15 22:00:00,160.0,38489.0,0.176128244,0.82270259,10.0,288.0,22.0
2017-10-15 23:00:00,150.0,35739.0,0.198942332,0.799798539,10.0,288.0,23.0
2017-10-16 00:00:00,141.0,34364.0,0.198259807,0.800459783,10.0,289.0,0.0
2017-10-16 01:00:00,140.0,34206.0,0.200052622,0.798602584,10.0,289.0,1.0
2017-10-16 02:00:00,138.0,34173.0,0.187984666,0.810669242,10.0,289.0,2.0
2017-10-16 03:00:00,139.0,34412.0,0.182930373,0.815732884,10.0,289.0,3.0
2017-10-16 04:00:00,140.0,34649.0,0.186008254,0.812664146,10.0,289.0,4.0
2017-10-16 05:00:00,146.0,38012.0,0.172314006,0.82647585,10.0,289.0,5.0
2017-10-16 06:00:00,161.0,43255.0,0.151820599,0.847162178,10.0,289.0,6.0
2017-10-16 07:00:00,176.0,46873.0,0.141254027,0.857828601,10.0,289.0,7.0
2017-10-16 08:00:00,181.0,47439.0,0.136765109,0.862033348,10.0,289.0,8.0
2017-10-16 09:00:00,180.0,47585.0,0.134180939,0.863759588,10.0,289.0,9.0
2017-10-16 10:00:00,181.0,47725.0,0.13091671,0.86623363,10.0,289.0,10.0
2017-10-16 11:00:00,180.0,47688.0,0.128418051,0.868038081,10.0,289.0,11.0
2017-10-16 12:00:00,181.0,47353.0,0.127278103,0.868329356,10.0,289.0,12.0
2017-10-16 13:00:00,180.0,46361.0,0.126183646,0.869092556,10.0,289.0,13.0
2017-10-16 14:00:00,181.0,46053.0,0.1214036,0.873710725,10.0,289.0,14.0
2017-10-16 15:00:00,180.0,45468.0,0.117357262,0.878266033,10.0,289.0,15.0
2017-10-16 16:00:00,182.0,45572.0,0.111910822,0.885104889,10.0,289.0,16.0
2017-10-16 17:00:00,185.0,46534.0,0.105578717,0.89274509,10.0,289.0,17.0
2017-10-16 18:00:00,189.0,47282.0,0.10282983,0.896197284,10.0,289.0,18.0
2017-10-16 19:00:00,191.0,46750.0,0.104,0.895058824,10.0,289.0,19.0
2017-10-16 20:00:00,190.0,44568.0,0.112008616,0.887004129,10.0,289.0,20.0
2017-10-16 21:00:00,184.0,43007.0,0.122468435,0.876508475,10.0,289.0,21.0
2017-10-16 22:00:00,178.0,40800.0,0.135269608,0.863651961,10.0,289.0,22.0
2017-10-16 23:00:00,166.0,38368.0,0.153487281,0.84536593,10.0,289.0,23.0
2017-10-17 00:00:00,158.0,36823.0,0.165385764,0.83341933,10.0,290.0,0.0
2017-10-17 01:00:00,155.0,36318.0,0.176524038,0.822264442,10.0,290.0,1.0
2017-10-17 02:00:00,151.0,36129.0,0.186968917,0.811813225,10.0,290.0,2.0
2017-10-17 03:00:00,149.0,35793.0,0.193166262,0.805604448,10.0,290.0,3.0
2017-10-17 04:00:00,150.0,36390.0,0.185353119,0.813630118,10.0,290.0,4.0
2017-10-17 05:00:00,158.0,38990.0,0.175968197,0.822877661,10.0,290.0,5.0
2017-10-17 06:00:00,170.0,43613.0,0.156673469,0.842294729,10.0,290.0,6.0
2017-10-17 07:00:00,180.0,47188.0,0.14302365,0.856043909,10.0,290.0,7.0
2017-10-17 08:00:00,189.0,48162.0,0.143660978,0.85523857,10.0,290.0,8.0
2017-10-17 09:00:00,190.0,47540.0,0.143920909,0.853870425,10.0,290.0,9.0
2017-10-17 10:00:00,189.0,47675.0,0.145568956,0.851305716,10.0,290.0,10.0
2017-10-17 11:00:00,189.0,47343.0,0.150539679,0.845806138,10.0,290.0,11.0
2017-10-17 12:00:00,189.0,46892.0,0.150089568,0.845517359,10.0,290.0,12.0
2017-10-17 13:00:00,184.0,47125.0,0.153718833,0.841612732,10.0,290.0,13.0
2017-10-17 14:00:00,183.0,46722.0,0.157227858,0.838106245,10.0,290.0,14.0
2017-10-17 15:00:00,182.0,46737.0,0.158739329,0.837302351,10.0,290.0,15.0
2017-10-17 16:00:00,181.0,46451.0,0.156207617,0.840950679,10.0,290.0,16.0
2017-10-17 17:00:00,184.0,47341.0,0.151771192,0.846623434,10.0,290.0,17.0
2017-10-17 18:00:00,185.0,47904.0,0.14737809,0.851661657,10.0,290.0,18.0
2017-10-17 19:00:00,189.0,47044.0,0.145820934,0.853222515,10.0,290.0,19.0
2017-10-17 20:00:00,183.0,44630.0,0.153461797,0.845529913,10.0,290.0,20.0
2017-10-17 21:00:00,175.0,43174.0,0.160119516,0.83883819,10.0,290.0,21.0
2017-10-17 22:00:00,169.0,41158.0,0.17238447,0.826522183,10.0,290.0,22.0
2017-10-17 23:00:00,162.0,38831.0,0.182277047,0.816564085,10.0,290.0,23.0
2017-10-18 00:00:00,154.0,37277.0,0.195348338,0.803444483,10.0,291.0,0.0
2017-10-18 01:00:00,151.0,36017.0,0.197073604,0.801676986,10.0,291.0,1.0
2017-10-18 02:00:00,149.0,35988.0,0.194842725,0.803906858,10.0,291.0,2.0
2017-10-18 03:00:00,149.0,35679.0,0.187477228,0.811261526,10.0,291.0,3.0
2017-10-18 04:00:00,152.0,36208.0,0.173276624,0.825480557,10.0,291.0,4.0
2017-10-18 05:00:00,160.0,39806.0,0.149500075,0.849369442,10.0,291.0,5.0
2017-10-18 06:00:00,173.0,44048.0,0.126112423,0.872865964,10.0,291.0,6.0
2017-10-18 07:00:00,192.0,48256.0,0.102142739,0.896904012,10.0,291.0,7.0
2017-10-18 08:00:00,197.0,49332.0,0.087975351,0.910727317,10.0,291.0,8.0
2017-10-18 09:00:00,197.0,49693.0,0.076550017,0.921296762,10.0,291.0,9.0
2017-10-18 10:00:00,211.0,49222.0,0.068688798,0.928568526,10.0,291.0,10.0
2017-10-18 11:00:00,210.0,48656.0,0.061801217,0.935177573,10.0,291.0,11.0
2017-10-18 12:00:00,208.0,47651.0,0.057501417,0.93932971,10.0,291.0,12.0
2017-10-18 13:00:00,207.0,47128.0,0.055423527,0.941351214,10.0,291.0,13.0
2017-10-18 14:00:00,205.0,46897.0,0.05443845,0.942512314,10.0,291.0,14.0
2017-10-18 15:00:00,205.0,46943.0,0.0552159,0.942270413,10.0,291.0,15.0
2017-10-18 16:00:00,206.0,47105.0,0.056045006,0.942108056,10.0,291.0,16.0
2017-10-18 17:00:00,194.0,49055.0,0.056956477,0.941922332,10.0,291.0,17.0
2017-10-18 18:00:00,198.0,49617.0,0.057903541,0.941189512,10.0,291.0,18.0
2017-10-18 19:00:00,200.0,49804.0,0.061240061,0.937876476,10.0,291.0,19.0
2017-10-18 20:00:00,197.0,48401.0,0.063573067,0.935538522,10.0,291.0,20.0
2017-10-18 21:00:00,194.0,46996.0,0.06677164,0.932313388,10.0,291.0,21.0
2017-10-18 22:00:00,190.0,44744.0,0.070244055,0.928794922,10.0,291.0,22.0
2017-10-18 23:00:00,186.0,42553.0,0.072638827,0.926350669,10.0,291.0,23.0
2017-10-19 00:00:00,180.0,40278.0,0.081111277,0.917821143,10.0,292.0,0.0
2017-10-19 01:00:00,173.0,39278.0,0.081903356,0.917001884,10.0,292.0,1.0
2017-10-19 02:00:00,170.0,39130.0,0.082059801,0.916841298,10.0,292.0,2.0
2017-10-19 03:00:00,170.0,39133.0,0.080903585,0.917997598,10.0,292.0,3.0
2017-10-19 04:00:00,172.0,39650.0,0.077175284,0.921740227,10.0,292.0,4.0
2017-10-19 05:00:00,179.0,42872.0,0.07032562,0.928671394,10.0,292.0,5.0
2017-10-19 06:00:00,187.0,47428.0,0.06553091,0.933562453,10.0,292.0,6.0
2017-10-19 07:00:00,200.0,50239.0,0.061685145,0.937458946,10.0,292.0,7.0
2017-10-19 08:00:00,213.0,51084.0,0.060997573,0.938023647,10.0,292.0,8.0
2017-10-19 09:00:00,214.0,50832.0,0.057483475,0.940942713,10.0,292.0,9.0
2017-10-19 10:00:00,200.0,50808.0,0.054696111,0.943020784,10.0,292.0,10.0
2017-10-19 11:00:00,201.0,49874.0,0.051991017,0.945161808,10.0,292.0,11.0
2017-10-19 12:00:00,200.0,49464.0,0.051370694,0.945677665,10.0,292.0,12.0
2017-10-19 13:00:00,201.0,48912.0,0.051480209,0.945616618,10.0,292.0,13.0
2017-10-19 14:00:00,198.0,48893.0,0.053238705,0.944163786,10.0,292.0,14.0
2017-10-19 15:00:00,198.0,49238.0,0.056683862,0.940980543,10.0,292.0,15.0
2017-10-19 16:00:00,199.0,49761.0,0.061373365,0.936838086,10.0,292.0,16.0
2017-10-19 17:00:00,199.0,50533.0,0.068430531,0.930481072,10.0,292.0,17.0
2017-10-19 18:00:00,201.0,51146.0,0.075587534,0.923591288,10.0,292.0,18.0
2017-10-19 19:00:00,200.0,50744.0,0.084088759,0.91512297,10.0,292.0,19.0
2017-10-19 20:00:00,199.0,49150.0,0.086612411,0.912553408,10.0,292.0,20.0
2017-10-19 21:00:00,193.0,47438.0,0.091508917,0.907584637,10.0,292.0,21.0
2017-10-19 22:00:00,189.0,45282.0,0.094518793,0.904531602,10.0,292.0,22.0
2017-10-19 23:00:00,184.0,43574.0,0.097627025,0.901386148,10.0,292.0,23.0
2017-10-20 00:00:00,177.0,41278.0,0.101894472,0.897063811,10.0,293.0,0.0
2017-10-20 01:00:00,172.0,39941.0,0.106482061,0.892491425,10.0,293.0,1.0
2017-10-20 02:00:00,168.0,39479.0,0.11076775,0.888143063,10.0,293.0,2.0
2017-10-20 03:00:00,166.0,39737.0,0.112439288,0.886478597,10.0,293.0,3.0
2017-10-20 04:00:00,168.0,40603.0,0.111863655,0.88707731,10.0,293.0,4.0
2017-10-20 05:00:00,175.0,42989.0,0.106538882,0.892460862,10.0,293.0,5.0
2017-10-20 06:00:00,186.0,47686.0,0.097449985,0.901648283,10.0,293.0,6.0
2017-10-20 07:00:00,196.0,51791.0,0.093587689,0.905582051,10.0,293.0,7.0
2017-10-20 08:00:00,203.0,52439.0,0.093079578,0.906024142,10.0,293.0,8.0
2017-10-20 09:00:00,202.0,52596.0,0.094398814,0.904384364,10.0,293.0,9.0
2017-10-20 10:00:00,216.0,52120.0,0.095932464,0.902455871,10.0,293.0,10.0
2017-10-20 11:00:00,202.0,51686.0,0.094919321,0.903281353,10.0,293.0,11.0
2017-10-20 12:00:00,202.0,50735.0,0.090726323,0.907401202,10.0,293.0,12.0
2017-10-20 13:00:00,200.0,49616.0,0.090293454,0.907691067,10.0,293.0,13.0
2017-10-20 14:00:00,197.0,49106.0,0.086527105,0.9113143,10.0,293.0,14.0
2017-10-20 15:00:00,196.0,49332.0,0.087448309,0.910625963,10.0,293.0,15.0
2017-10-20 16:00:00,197.0,49681.0,0.089672108,0.908838389,10.0,293.0,16.0
2017-10-20 17:00:00,198.0,50530.0,0.089333069,0.909637839,10.0,293.0,17.0
2017-10-20 18:00:00,204.0,51261.0,0.08852734,0.910614307,10.0,293.0,18.0
2017-10-20 19:00:00,202.0,50536.0,0.090668039,0.908481083,10.0,293.0,19.0
2017-10-20 20:00:00,196.0,47791.0,0.094745873,0.904354376,10.0,293.0,20.0
2017-10-20 21:00:00,190.0,45901.0,0.093984881,0.905078321,10.0,293.0,21.0
2017-10-20 22:00:00,186.0,44063.0,0.093411706,0.905612419,10.0,293.0,22.0
2017-10-20 23:00:00,179.0,42267.0,0.095724797,0.903257861,10.0,293.0,23.0
2017-10-21 00:00:00,176.0,40723.0,0.098764826,0.90017926,10.0,294.0,0.0
2017-10-21 01:00:00,173.0,39784.0,0.099261009,0.899658154,10.0,294.0,1.0
2017-10-21 02:00:00,170.0,38996.0,0.100933429,0.897963894,10.0,294.0,2.0
2017-10-21 03:00:00,167.0,38919.0,0.100644929,0.898250212,10.0,294.0,3.0
2017-10-21 04:00:00,168.0,38779.0,0.100518322,0.898372831,10.0,294.0,4.0
2017-10-21 05:00:00,170.0,40176.0,0.09762047,0.901309239,10.0,294.0,5.0
2017-10-21 06:00:00,175.0,40883.0,0.098378299,0.900569919,10.0,294.0,6.0
2017-10-21 07:00:00,177.0,42530.0,0.099177051,0.899811897,10.0,294.0,7.0
2017-10-21 08:00:00,180.0,44413.0,0.098754869,0.900096818,10.0,294.0,8.0
2017-10-21 09:00:00,187.0,46128.0,0.097576309,0.900559313,10.0,294.0,9.0
2017-10-21 10:00:00,190.0,46860.0,0.099146394,0.897930004,10.0,294.0,10.0
2017-10-21 11:00:00,190.0,46757.0,0.101546293,0.894625404,10.0,294.0,11.0
2017-10-21 12:00:00,188.0,46284.0,0.103513093,0.892662691,10.0,294.0,12.0
2017-10-21 13:00:00,187.0,45511.0,0.10678737,0.88932346,10.0,294.0,13.0
2017-10-21 14:00:00,185.0,45107.0,0.109628217,0.886979848,10.0,294.0,14.0
2017-10-21 15:00:00,184.0,45096.0,0.110142806,0.887018804,10.0,294.0,15.0
2017-10-21 16:00:00,185.0,45904.0,0.109663646,0.888397525,10.0,294.0,16.0
2017-10-21 17:00:00,189.0,48072.0,0.108275087,0.890518389,10.0,294.0,17.0
2017-10-21 18:00:00,194.0,49121.0,0.110787647,0.888316606,10.0,294.0,18.0
2017-10-21 19:00:00,194.0,47980.0,0.113984994,0.885118799,10.0,294.0,19.0
2017-10-21 20:00:00,188.0,45714.0,0.119394496,0.879664873,10.0,294.0,20.0
2017-10-21 21:00:00,181.0,43788.0,0.125125605,0.873892391,10.0,294.0,21.0
2017-10-21 22:00:00,175.0,40921.0,0.13191271,0.867036485,10.0,294.0,22.0
2017-10-21 23:00:00,165.0,37977.0,0.138662875,0.860204861,10.0,294.0,23.0
2017-10-22 00:00:00,157.0,36698.0,0.13660145,0.862226824,10.0,295.0,0.0
2017-10-22 01:00:00,155.0,35443.0,0.13446943,0.864317355,10.0,295.0,1.0
2017-10-22 02:00:00,152.0,34625.0,0.134931408,0.863826715,10.0,295.0,2.0
2017-10-22 03:00:00,149.0,34523.0,0.133968659,0.864785795,10.0,295.0,3.0
2017-10-22 04:00:00,150.0,34301.0,0.132241043,0.86650535,10.0,295.0,4.0
2017-10-22 05:00:00,150.0,34577.0,0.127975244,0.870781155,10.0,295.0,5.0
2017-10-22 06:00:00,152.0,35982.0,0.119476405,0.879328553,10.0,295.0,6.0
2017-10-22 07:00:00,158.0,37113.0,0.113518174,0.885323202,10.0,295.0,7.0
2017-10-22 08:00:00,164.0,39583.0,0.102695602,0.895990703,10.0,295.0,8.0
2017-10-22 09:00:00,172.0,40917.0,0.092455459,0.905002811,10.0,295.0,9.0
2017-10-22 10:00:00,176.0,41959.0,0.082771277,0.912986487,10.0,295.0,10.0
2017-10-22 11:00:00,178.0,42127.0,0.077527476,0.917179006,10.0,295.0,11.0
2017-10-22 12:00:00,179.0,41979.0,0.073417661,0.920865195,10.0,295.0,12.0
2017-10-22 13:00:00,178.0,41737.0,0.072789132,0.921508494,10.0,295.0,13.0
2017-10-22 14:00:00,178.0,41729.0,0.0691845,0.925279781,10.0,295.0,14.0
2017-10-22 15:00:00,180.0,42745.0,0.065715288,0.930284244,10.0,295.0,15.0
2017-10-22 16:00:00,183.0,43667.0,0.065884993,0.931458538,10.0,295.0,16.0
2017-10-22 17:00:00,193.0,46286.0,0.061811347,0.93687076,10.0,295.0,17.0
2017-10-22 18:00:00,199.0,47560.0,0.061501262,0.937552565,10.0,295.0,18.0
2017-10-22 19:00:00,200.0,47499.0,0.0629908,0.936082865,10.0,295.0,19.0
2017-10-22 20:00:00,196.0,46329.0,0.065725571,0.933324699,10.0,295.0,20.0
2017-10-22 21:00:00,192.0,45341.0,0.06590062,0.933128956,10.0,295.0,21.0
2017-10-22 22:00:00,189.0,43702.0,0.066312755,0.932680427,10.0,295.0,22.0
2017-10-22 23:00:00,183.0,41246.0,0.069897687,0.929035543,10.0,295.0,23.0
2017-10-23 00:00:00,174.0,37717.0,0.07553623,0.923297187,10.0,296.0,0.0
2017-10-23 01:00:00,163.0,36287.0,0.078898779,0.919888665,10.0,296.0,1.0
2017-10-23 02:00:00,159.0,35279.0,0.082882168,0.915870631,10.0,296.0,2.0
2017-10-23 03:00:00,157.0,35187.0,0.083780942,0.914968596,10.0,296.0,3.0
2017-10-23 04:00:00,158.0,36588.0,0.081119493,0.917677927,10.0,296.0,4.0
2017-10-23 05:00:00,170.0,42307.0,0.072423003,0.92653698,10.0,296.0,5.0
2017-10-23 06:00:00,186.0,47728.0,0.065789474,0.933288636,10.0,296.0,6.0
2017-10-23 07:00:00,215.0,51496.0,0.06326705,0.935878515,10.0,296.0,7.0
2017-10-23 08:00:00,220.0,52568.0,0.063765028,0.935283823,10.0,296.0,8.0
2017-10-23 09:00:00,221.0,52998.0,0.061379675,0.936922148,10.0,296.0,9.0
2017-10-23 10:00:00,222.0,52749.0,0.060039053,0.93745853,10.0,296.0,10.0
2017-10-23 11:00:00,220.0,52614.0,0.06323412,0.93395294,10.0,296.0,11.0
2017-10-23 12:00:00,218.0,51643.0,0.066959704,0.929961466,10.0,296.0,12.0
2017-10-23 13:00:00,218.0,51626.0,0.068376399,0.928466277,10.0,296.0,13.0
2017-10-23 14:00:00,218.0,51664.0,0.068461598,0.928538247,10.0,296.0,14.0
2017-10-23 15:00:00,217.0,51733.0,0.066630584,0.930933833,10.0,296.0,15.0
2017-10-23 16:00:00,219.0,51808.0,0.064951359,0.933253552,10.0,296.0,16.0
2017-10-23 17:00:00,220.0,52974.0,0.062974289,0.936062974,10.0,296.0,17.0
2017-10-23 18:00:00,223.0,53942.0,0.065607504,0.933576805,10.0,296.0,18.0
2017-10-23 19:00:00,222.0,52714.0,0.069450241,0.929771977,10.0,296.0,19.0
2017-10-23 20:00:00,217.0,51152.0,0.074835784,0.924362684,10.0,296.0,20.0
2017-10-23 21:00:00,214.0,49821.0,0.077116076,0.922060978,10.0,296.0,21.0
2017-10-23 22:00:00,210.0,47208.0,0.078651923,0.92047958,10.0,296.0,22.0
2017-10-23 23:00:00,205.0,44589.0,0.081544776,0.917535715,10.0,296.0,23.0
2017-10-24 00:00:00,198.0,42300.0,0.086312057,0.912765957,10.0,297.0,0.0
2017-10-24 01:00:00,190.0,41796.0,0.086180496,0.912862475,10.0,297.0,1.0
2017-10-24 02:00:00,189.0,41180.0,0.088392424,0.910636231,10.0,297.0,2.0
2017-10-24 03:00:00,186.0,41354.0,0.095033129,0.903999613,10.0,297.0,3.0
2017-10-24 04:00:00,188.0,41736.0,0.094762316,0.904279279,10.0,297.0,4.0
2017-10-24 05:00:00,192.0,44191.0,0.093344799,0.90575004,10.0,297.0,5.0
2017-10-24 06:00:00,198.0,48785.0,0.087219432,0.911960644,10.0,297.0,6.0
2017-10-24 07:00:00,214.0,52382.0,0.086365545,0.912870833,10.0,297.0,7.0
2017-10-24 08:00:00,219.0,45432.0,0.102262722,0.897649234,10.0,297.0,8.0
2017-10-24 09:00:00,218.0,52747.0,0.090014598,0.908696229,10.0,297.0,9.0
2017-10-24 10:00:00,217.0,52540.0,0.091796726,0.906395128,10.0,297.0,10.0
2017-10-24 11:00:00,216.0,52298.0,0.094554285,0.903476232,10.0,297.0,11.0
2017-10-24 12:00:00,214.0,51836.0,0.096882475,0.901169072,10.0,297.0,12.0
2017-10-24 13:00:00,213.0,51657.0,0.10110924,0.896993631,10.0,297.0,13.0
2017-10-24 14:00:00,211.0,51138.0,0.107161015,0.89123548,10.0,297.0,14.0
2017-10-24 15:00:00,211.0,51158.0,0.114996677,0.88373275,10.0,297.0,15.0
2017-10-24 16:00:00,211.0,51855.0,0.127625108,0.87139138,10.0,297.0,16.0
2017-10-24 17:00:00,212.0,52938.0,0.131776795,0.867467604,10.0,297.0,17.0
2017-10-24 18:00:00,215.0,53276.0,0.139481192,0.859805541,10.0,297.0,18.0
2017-10-24 19:00:00,211.0,52703.0,0.144564826,0.854714153,10.0,297.0,19.0
2017-10-24 20:00:00,208.0,50752.0,0.148821721,0.85042954,10.0,297.0,20.0
2017-10-24 21:00:00,201.0,48091.0,0.152273814,0.846936017,10.0,297.0,21.0
2017-10-24 22:00:00,194.0,45130.0,0.166740527,0.832417461,10.0,297.0,22.0
2017-10-24 23:00:00,181.0,41834.0,0.181144524,0.81804274,10.0,297.0,23.0
2017-10-25 00:00:00,170.0,39512.0,0.201508403,0.797605791,10.0,298.0,0.0
2017-10-25 01:00:00,165.0,38033.0,0.208345384,0.790734362,10.0,298.0,1.0
2017-10-25 02:00:00,161.0,37447.0,0.204796112,0.794269234,10.0,298.0,2.0
2017-10-25 03:00:00,161.0,37341.0,0.200342787,0.798719906,10.0,298.0,3.0
2017-10-25 04:00:00,162.0,38354.0,0.189915002,0.809172446,10.0,298.0,4.0
2017-10-25 05:00:00,170.0,41549.0,0.163878794,0.835230691,10.0,298.0,5.0
2017-10-25 06:00:00,187.0,47576.0,0.137590382,0.861631915,10.0,298.0,6.0
2017-10-25 07:00:00,204.0,51667.0,0.13188302,0.867439565,10.0,298.0,7.0
2017-10-25 08:00:00,210.0,52309.0,0.137892141,0.861400524,10.0,298.0,8.0
2017-10-25 09:00:00,209.0,52477.0,0.143967834,0.855098424,10.0,298.0,9.0
2017-10-25 10:00:00,208.0,52164.0,0.143643126,0.854976612,10.0,298.0,10.0
2017-10-25 11:00:00,207.0,51848.0,0.14642802,0.851334671,10.0,298.0,11.0
2017-10-25 12:00:00,208.0,50787.0,0.149093272,0.847657865,10.0,298.0,12.0
2017-10-25 13:00:00,206.0,50713.0,0.153491215,0.842565023,10.0,298.0,13.0
2017-10-25 14:00:00,203.0,50736.0,0.148198518,0.84760328,10.0,298.0,14.0
2017-10-25 15:00:00,203.0,42344.0,0.151733422,0.845007557,10.0,298.0,15.0
2017-10-25 16:00:00,203.0,50537.0,0.150325504,0.847319786,10.0,298.0,16.0
2017-10-25 17:00:00,205.0,51948.0,0.144124894,0.854777855,10.0,298.0,17.0
2017-10-25 18:00:00,211.0,52453.0,0.140449545,0.858806932,10.0,298.0,18.0
2017-10-25 19:00:00,210.0,51683.0,0.144051235,0.855213513,10.0,298.0,19.0
2017-10-25 20:00:00,205.0,49240.0,0.153513404,0.845714866,10.0,298.0,20.0
2017-10-25 21:00:00,196.0,46747.0,0.157999444,0.84118767,10.0,298.0,21.0
2017-10-25 22:00:00,187.0,43914.0,0.16300041,0.836134262,10.0,298.0,22.0
2017-10-25 23:00:00,178.0,41650.0,0.16362545,0.835462185,10.0,298.0,23.0
2017-10-26 00:00:00,173.0,39674.0,0.168094974,0.83094722,10.0,299.0,0.0
2017-10-26 01:00:00,170.0,38908.0,0.164644803,0.834429937,10.0,299.0,1.0
2017-10-26 02:00:00,169.0,38627.0,0.161726254,0.837315867,10.0,299.0,2.0
2017-10-26 03:00:00,169.0,38694.0,0.155243707,0.843800072,10.0,299.0,3.0
2017-10-26 04:00:00,171.0,39422.0,0.149662625,0.849398813,10.0,299.0,4.0
2017-10-26 05:00:00,177.0,42541.0,0.131473167,0.867657084,10.0,299.0,5.0
2017-10-26 06:00:00,195.0,47442.0,0.11038742,0.888811602,10.0,299.0,6.0
2017-10-26 07:00:00,210.0,51802.0,0.097679626,0.901567507,10.0,299.0,7.0
2017-10-26 08:00:00,215.0,52361.0,0.091881362,0.907278318,10.0,299.0,8.0
2017-10-26 09:00:00,219.0,52113.0,0.089824036,0.908583271,10.0,299.0,9.0
2017-10-26 10:00:00,218.0,51618.0,0.091034135,0.906505483,10.0,299.0,10.0
2017-10-26 11:00:00,215.0,50875.0,0.092363636,0.903980344,10.0,299.0,11.0
2017-10-26 12:00:00,210.0,50233.0,0.098401449,0.897039795,10.0,299.0,12.0
2017-10-26 13:00:00,207.0,49459.0,0.099597647,0.895590287,10.0,299.0,13.0
2017-10-26 14:00:00,206.0,49012.0,0.097547539,0.897759732,10.0,299.0,14.0
2017-10-26 15:00:00,205.0,48944.0,0.098643347,0.898005884,10.0,299.0,15.0
2017-10-26 16:00:00,206.0,49073.0,0.097140994,0.900739714,10.0,299.0,16.0
2017-10-26 17:00:00,208.0,50290.0,0.09638099,0.902565122,10.0,299.0,17.0
2017-10-26 18:00:00,210.0,51016.0,0.094362553,0.904853379,10.0,299.0,18.0
2017-10-26 19:00:00,211.0,50233.0,0.097207015,0.901956881,10.0,299.0,19.0
2017-10-26 20:00:00,208.0,48771.0,0.102499436,0.896639396,10.0,299.0,20.0
2017-10-26 21:00:00,203.0,46832.0,0.110266484,0.888836693,10.0,299.0,21.0
2017-10-26 22:00:00,196.0,44333.0,0.117925699,0.881126926,10.0,299.0,22.0
2017-10-26 23:00:00,189.0,41341.0,0.127548922,0.871435137,10.0,299.0,23.0
2017-10-27 00:00:00,179.0,38585.0,0.136218738,0.862692756,10.0,300.0,0.0
2017-10-27 01:00:00,170.0,38158.0,0.137376173,0.861523141,10.0,300.0,1.0
2017-10-27 02:00:00,170.0,37452.0,0.137536046,0.861342518,10.0,300.0,2.0
2017-10-27 03:00:00,169.0,37290.0,0.134647359,0.864226334,10.0,300.0,3.0
2017-10-27 04:00:00,169.0,37514.0,0.134803007,0.864077411,10.0,300.0,4.0
2017-10-27 05:00:00,173.0,40438.0,0.122459073,0.876527029,10.0,300.0,5.0
2017-10-27 06:00:00,187.0,46672.0,0.102245458,0.896876071,10.0,300.0,6.0
2017-10-27 07:00:00,207.0,51222.0,0.092967865,0.906231697,10.0,300.0,7.0
2017-10-27 08:00:00,218.0,52120.0,0.092766692,0.906178051,10.0,300.0,8.0
2017-10-27 09:00:00,218.0,51958.0,0.090900343,0.906655375,10.0,300.0,9.0
2017-10-27 10:00:00,218.0,51582.0,0.089100849,0.906575937,10.0,300.0,10.0
2017-10-27 11:00:00,217.0,50588.0,0.091760892,0.902506523,10.0,300.0,11.0
2017-10-27 12:00:00,213.0,48676.0,0.101528474,0.891897444,10.0,300.0,12.0
2017-10-27 13:00:00,200.0,47169.0,0.118679641,0.87557506,10.0,300.0,13.0
2017-10-27 14:00:00,195.0,46197.0,0.128926121,0.86652813,10.0,300.0,14.0
2017-10-27 15:00:00,193.0,46456.0,0.139766661,0.856681591,10.0,300.0,15.0
2017-10-27 16:00:00,195.0,48145.0,0.134884204,0.862831031,10.0,300.0,16.0
2017-10-27 17:00:00,201.0,49549.0,0.133907849,0.864941775,10.0,300.0,17.0
2017-10-27 18:00:00,204.0,50115.0,0.1455652,0.853556819,10.0,300.0,18.0
2017-10-27 19:00:00,200.0,48638.0,0.158353551,0.840741807,10.0,300.0,19.0
2017-10-27 20:00:00,193.0,46534.0,0.173421584,0.825632871,10.0,300.0,20.0
2017-10-27 21:00:00,183.0,44711.0,0.183131668,0.815884234,10.0,300.0,21.0
2017-10-27 22:00:00,178.0,42639.0,0.198105021,0.80086306,10.0,300.0,22.0
2017-10-27 23:00:00,170.0,39849.0,0.223845015,0.775050817,10.0,300.0,23.0
2017-10-28 00:00:00,159.0,37946.0,0.221946977,0.77689348,10.0,301.0,0.0
2017-10-28 01:00:00,156.0,38038.0,0.243703665,0.755139597,10.0,301.0,1.0
2017-10-28 02:00:00,159.0,37561.0,0.247650489,0.751178084,10.0,301.0,2.0
2017-10-28 03:00:00,157.0,36941.0,0.246771879,0.752037032,10.0,301.0,3.0
