Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroPumpedStorage[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Total_production,Share_Wind,Share_Conv
2020-01-31 14:00:00,831.0,1495.0,1533.0,44.0,594.0,,3199.0,27243.0,10602.0,1416.0,20.0,47.0,188.0,1147.0,7020.0,226.0,55379.0,0.1474746745156106,0.8513154805973383
2020-01-31 15:00:00,769.0,1436.0,1390.0,45.0,590.0,,3293.0,27400.0,10601.0,1411.0,20.0,20.0,187.0,1122.0,7157.0,224.0,55441.0,0.14932991829151712,0.8499485940008297
2020-01-31 16:00:00,749.0,1343.0,1333.0,40.0,593.0,,3347.0,28752.0,10599.0,1405.0,20.0,2.0,168.0,1094.0,7371.0,224.0,56816.0,0.14898972120529427,0.8506230639256548
2020-01-31 17:00:00,813.0,1358.0,1408.0,40.0,610.0,,3228.0,29186.0,10597.0,1398.0,19.0,0.0,167.0,1122.0,7441.0,226.0,57387.0,0.14921497900221303,0.8504539355603186
2020-01-31 18:00:00,818.0,1316.0,1307.0,39.0,599.0,,3131.0,28158.0,10598.0,1401.0,19.0,0.0,167.0,1264.0,7937.0,231.0,56754.0,0.16212073157839096,0.8375444902561934
2020-01-31 19:00:00,742.0,1240.0,1364.0,39.0,583.0,,2874.0,26531.0,10600.0,1378.0,19.0,0.0,167.0,1298.0,7971.0,230.0,54806.0,0.16912381856001169,0.8305295040688976
2020-01-31 20:00:00,708.0,1187.0,1231.0,38.0,558.0,,2577.0,24051.0,10605.0,1364.0,19.0,0.0,169.0,1303.0,8317.0,226.0,52127.0,0.18454927388877165,0.8150862317033399
2020-01-31 21:00:00,743.0,1108.0,1231.0,38.0,539.0,,2523.0,22324.0,10607.0,1318.0,19.0,0.0,167.0,1041.0,7925.0,217.0,49583.0,0.18082810640743804,0.8187886977391444
2020-01-31 22:00:00,736.0,1009.0,1189.0,35.0,521.0,,2467.0,20410.0,10605.0,1283.0,19.0,0.0,169.0,1203.0,7878.0,208.0,47524.0,0.19108240047134079,0.8085178015318576
2020-01-31 23:00:00,727.0,887.0,1165.0,28.0,508.0,,2504.0,18084.0,10607.0,1274.0,19.0,0.0,162.0,1168.0,8017.0,203.0,45150.0,0.20343300110741971,0.7961461794019934
2020-02-01 00:00:00,641.0,845.0,1068.0,22.0,489.0,,2306.0,15473.0,10606.0,1149.0,19.0,0.0,140.0,1406.0,8934.0,201.0,43098.0,0.23991832567636548,0.759640818599471
2020-02-01 01:00:00,561.0,848.0,981.0,23.0,490.0,,2241.0,14490.0,10606.0,1159.0,19.0,0.0,132.0,1409.0,8805.0,200.0,41764.0,0.24456469686811608,0.7549803658653386
2020-02-01 02:00:00,512.0,829.0,1006.0,22.0,482.0,,2241.0,13807.0,10604.0,1136.0,19.0,0.0,131.0,808.0,9478.0,211.0,41075.0,0.2504199634814364,0.7491174680462569
2020-02-01 03:00:00,519.0,817.0,889.0,19.0,475.0,,2173.0,13428.0,10606.0,1155.0,19.0,0.0,130.0,746.0,9645.0,175.0,40621.0,0.25580364835922303,0.7437286132788459
2020-02-01 04:00:00,488.0,822.0,910.0,19.0,470.0,,2172.0,13127.0,10602.0,1177.0,19.0,0.0,129.0,772.0,9958.0,173.0,40665.0,0.2638632730849625,0.7356694946514202
2020-02-01 05:00:00,480.0,828.0,921.0,20.0,474.0,,2261.0,13596.0,10601.0,1196.0,19.0,0.0,131.0,779.0,10023.0,172.0,41329.0,0.26136611096324613,0.7381741634203586
2020-02-01 06:00:00,506.0,830.0,927.0,23.0,488.0,,2487.0,14321.0,10599.0,1186.0,19.0,0.0,138.0,1315.0,10552.0,172.0,43391.0,0.27348989421769493,0.7260722269595077
2020-02-01 07:00:00,511.0,841.0,1004.0,23.0,495.0,,2541.0,14966.0,10598.0,1219.0,19.0,0.0,143.0,1381.0,10892.0,174.0,44633.0,0.27497591468196175,0.7245983913248045
2020-02-01 08:00:00,565.0,910.0,1081.0,29.0,491.0,,2591.0,16281.0,10598.0,1224.0,19.0,1.0,148.0,1254.0,10940.0,176.0,46132.0,0.2643284487990982,0.7352380126593254
2020-02-01 09:00:00,622.0,1027.0,1168.0,31.0,492.0,,2639.0,17771.0,10599.0,1244.0,19.0,23.0,158.0,1334.0,10959.0,178.0,48086.0,0.25564613400989894,0.7434804308946471
2020-02-01 10:00:00,681.0,1027.0,1162.0,32.0,490.0,,2819.0,18260.0,10601.0,1222.0,19.0,67.0,159.0,1348.0,11099.0,182.0,48986.0,0.2540930061650267,0.7441513901931164
2020-02-01 11:00:00,672.0,1040.0,1060.0,33.0,493.0,,2832.0,17855.0,10602.0,1219.0,19.0,72.0,160.0,1308.0,11192.0,186.0,48557.0,0.25742941285499515,0.7406965010194205
2020-02-01 12:00:00,657.0,940.0,1024.0,33.0,486.0,,2693.0,17753.0,10603.0,1211.0,19.0,97.0,157.0,1227.0,11133.0,187.0,48033.0,0.25732309037536694,0.7402619032748319
2020-02-01 13:00:00,660.0,939.0,1088.0,33.0,486.0,,2554.0,17549.0,10602.0,1211.0,19.0,94.0,156.0,1116.0,10870.0,188.0,47377.0,0.2529919581231399,0.7446229182936868
2020-02-01 14:00:00,649.0,928.0,989.0,33.0,492.0,,2590.0,17315.0,10604.0,1208.0,23.0,74.0,155.0,1185.0,10825.0,187.0,47070.0,0.25515190142341193,0.7427873380072233
2020-02-01 15:00:00,647.0,930.0,1010.0,33.0,497.0,,2558.0,17635.0,10596.0,1243.0,26.0,33.0,156.0,1306.0,10974.0,187.0,47644.0,0.2577449416505751,0.7410167072454034
2020-02-01 16:00:00,641.0,1030.0,1079.0,33.0,497.0,,2684.0,19247.0,10579.0,1234.0,26.0,6.0,161.0,1348.0,11066.0,186.0,49631.0,0.25012592935866695,0.7492293123249582
2020-02-01 17:00:00,666.0,1001.0,1251.0,34.0,481.0,,2857.0,20966.0,10553.0,1231.0,26.0,0.0,162.0,1349.0,11457.0,189.0,52034.0,0.24610831379482645,0.7533920129146328
2020-02-01 18:00:00,649.0,909.0,1103.0,34.0,471.0,,2923.0,21221.0,10576.0,1224.0,26.0,0.0,158.0,1339.0,11095.0,196.0,51728.0,0.24037271883699352,0.759124652025982
2020-02-01 19:00:00,655.0,957.0,977.0,33.0,463.0,,2750.0,19269.0,10594.0,1219.0,26.0,0.0,155.0,1370.0,11098.0,201.0,49566.0,0.25154339668321024,0.7479320501956986
2020-02-01 20:00:00,645.0,898.0,929.0,31.0,457.0,,2612.0,17538.0,10604.0,1194.0,26.0,0.0,147.0,1384.0,10827.0,198.0,47292.0,0.2582043474583439,0.7412458766810455
2020-02-01 21:00:00,642.0,870.0,931.0,23.0,444.0,,2622.0,16760.0,10605.0,1189.0,26.0,0.0,124.0,643.0,10747.0,191.0,45626.0,0.24963836409065007,0.7497917853855258
2020-02-01 22:00:00,577.0,847.0,871.0,23.0,436.0,,2537.0,15975.0,10606.0,1147.0,26.0,0.0,118.0,619.0,10485.0,185.0,44267.0,0.25084148462737477,0.7485711703978133
2020-02-01 23:00:00,491.0,861.0,1008.0,22.0,429.0,,2363.0,15253.0,10605.0,1149.0,26.0,0.0,117.0,620.0,9998.0,184.0,42942.0,0.24726375110614318,0.752130781053514
2020-02-02 00:00:00,470.0,843.0,893.0,20.0,419.0,,2334.0,14518.0,10604.0,1185.0,26.0,0.0,117.0,619.0,10213.0,183.0,42261.0,0.2563119661153309,0.7430728094460614
2020-02-02 01:00:00,443.0,830.0,865.0,19.0,415.0,,2346.0,13654.0,10604.0,1183.0,26.0,0.0,114.0,458.0,10058.0,179.0,41015.0,0.2563940021943191,0.7429720833841278
2020-02-02 02:00:00,428.0,848.0,992.0,19.0,412.0,,2304.0,13286.0,10604.0,1223.0,26.0,0.0,106.0,456.0,9764.0,178.0,40468.0,0.2525452209152911,0.7468122961352179
2020-02-02 03:00:00,430.0,845.0,966.0,19.0,416.0,,2358.0,13515.0,10605.0,1196.0,26.0,0.0,106.0,458.0,9466.0,174.0,40406.0,0.24560708805622927,0.7537494431520071
2020-02-02 04:00:00,429.0,857.0,982.0,19.0,414.0,,2296.0,13715.0,10603.0,1222.0,26.0,0.0,116.0,611.0,9366.0,173.0,40656.0,0.2454004329004329,0.7539600550964187
2020-02-02 05:00:00,477.0,867.0,1012.0,19.0,417.0,,2343.0,14290.0,10603.0,1237.0,26.0,0.0,120.0,612.0,9251.0,174.0,41274.0,0.23896399670494742,0.7604060667732713
2020-02-02 06:00:00,540.0,873.0,960.0,22.0,423.0,,2417.0,15181.0,10604.0,1206.0,26.0,0.0,129.0,608.0,8989.0,176.0,41978.0,0.22861975320405928,0.7707608747439135
2020-02-02 07:00:00,580.0,893.0,1043.0,24.0,429.0,,2461.0,15949.0,10604.0,1225.0,26.0,0.0,131.0,1239.0,9081.0,178.0,43685.0,0.23623669451756896,0.7631681355156232
2020-02-02 08:00:00,672.0,999.0,1084.0,30.0,429.0,,2690.0,18259.0,10604.0,1283.0,26.0,16.0,153.0,1237.0,9076.0,181.0,46558.0,0.22150865587009752,0.7775892435242063
2020-02-02 09:00:00,783.0,1057.0,1184.0,33.0,431.0,,2643.0,21594.0,10604.0,1301.0,26.0,98.0,160.0,1100.0,8590.0,187.0,49604.0,0.1953471494234336,0.8021530521732119
2020-02-02 10:00:00,741.0,1038.0,1090.0,35.0,432.0,,2686.0,23163.0,10603.0,1346.0,26.0,203.0,163.0,1054.0,8427.0,196.0,51007.0,0.18587644833062128,0.8096339718077911
2020-02-02 11:00:00,758.0,1021.0,1043.0,35.0,435.0,,2674.0,23497.0,10602.0,1353.0,26.0,262.0,162.0,976.0,8446.0,204.0,51290.0,0.18370052641840515,0.8106843439266913
2020-02-02 12:00:00,783.0,984.0,1144.0,34.0,434.0,,2639.0,23215.0,10604.0,1327.0,26.0,265.0,159.0,854.0,8351.0,206.0,50819.0,0.18113304079182982,0.8131407544422362
2020-02-02 13:00:00,785.0,986.0,1188.0,34.0,435.0,,2678.0,23314.0,10605.0,1332.0,26.0,198.0,163.0,767.0,8226.0,207.0,50737.0,0.1772473737114926,0.8183377022685614
2020-02-02 14:00:00,874.0,1035.0,1182.0,35.0,440.0,,2837.0,23841.0,10603.0,1316.0,26.0,154.0,161.0,644.0,7962.0,206.0,51110.0,0.1683819213461162,0.8280962629622383
2020-02-02 15:00:00,869.0,1106.0,1163.0,35.0,449.0,,2966.0,25101.0,10603.0,1293.0,26.0,79.0,162.0,617.0,7853.0,211.45726157820127,52322.0,0.16188219104774282,0.8361110049310042
2020-02-02 16:00:00,851.0,1105.0,1253.0,35.0,460.0,,3080.0,27037.0,10601.0,1303.0,26.0,13.0,164.0,579.0,7672.0,215.27482828668676,54179.0,0.1522914782480297,0.8469886856531128
2020-02-02 17:00:00,887.0,1115.0,1428.0,35.0,474.0,,3149.0,28267.0,10597.0,1315.0,26.0,0.0,163.0,528.0,7561.0,218.72395528492052,55545.0,0.14562966963723106,0.8539022414258709
2020-02-02 18:00:00,887.0,1123.0,1430.0,35.0,485.0,,3093.0,28299.0,10598.0,1295.0,26.0,0.0,163.0,524.0,7409.0,221.0,55367.0,0.14328029331551284,0.8562501128831254
2020-02-02 19:00:00,877.0,1136.0,1394.0,36.0,495.0,,2943.0,27573.0,10599.0,1289.0,26.0,0.0,163.0,514.0,7488.0,221.60263518521694,54533.0,0.14673683824473255,0.8527863862248547
2020-02-02 20:00:00,842.0,1151.0,1396.0,36.0,501.0,,2885.0,26440.0,10601.0,1273.0,26.0,0.0,154.0,524.0,7438.0,222.0,53267.0,0.14947340755064112,0.8500384853661742
2020-02-02 21:00:00,826.0,1131.0,1319.0,36.0,510.0,,2878.0,25653.0,10602.0,1252.0,26.0,0.0,150.0,438.0,7332.0,218.0,52153.0,0.14898471804114816,0.8505167487968094
2020-02-02 22:00:00,800.0,1138.0,1209.0,33.0,502.0,,2762.0,24601.0,10603.0,1254.0,26.0,0.0,146.0,496.0,7133.0,214.0,50703.0,0.15046446955801432,0.8490227402717788
2020-02-02 23:00:00,782.0,1146.0,1114.0,33.0,506.0,,2553.0,23351.0,10605.0,1241.0,26.0,0.0,148.0,499.0,7054.0,212.0,49058.0,0.15396061804394798,0.8455093970402381
2020-02-03 00:00:00,737.0,983.0,1153.0,25.0,513.0,,2425.0,20373.0,10606.0,1248.0,26.0,0.0,154.0,479.0,6711.0,207.0,45433.0,0.15825501287610327,0.8411727158673211
2020-02-03 01:00:00,743.0,962.0,1131.0,20.0,515.0,,2461.0,18388.0,10608.0,1246.0,26.0,0.0,148.0,422.0,6870.0,201.0,43540.0,0.16747818098300413,0.8319246669728985
2020-02-03 02:00:00,754.0,961.0,1148.0,21.0,525.0,,2508.0,18113.0,10608.0,1252.0,26.0,0.0,146.0,355.0,6812.0,193.0,43229.0,0.16579148256957135,0.8336070693284601
2020-02-03 03:00:00,750.0,998.0,1156.0,20.0,514.0,,2414.0,17943.0,10608.0,1249.0,26.0,0.0,147.0,254.0,6716.0,189.0,42795.0,0.16286949409977802,0.8365229582895198
2020-02-03 04:00:00,840.0,1076.0,1163.0,20.0,508.0,,2390.0,19955.0,10607.0,1276.0,26.0,0.0,152.0,127.0,6575.0,189.0,44715.0,0.14988258973498825,0.8495359499049536
2020-02-03 05:00:00,846.0,1167.0,1280.0,22.0,536.0,,2572.0,24935.0,10607.0,1297.0,26.0,0.0,163.0,63.0,6237.0,192.0,49751.0,0.1266306204900404,0.8728467769492071
2020-02-03 06:00:00,867.0,1269.0,1325.0,26.0,550.0,,2803.0,30071.0,10602.0,1323.0,25.0,0.0,164.0,58.0,5861.0,202.0,54944.0,0.1077278683750728,0.8918171228887595
2020-02-03 07:00:00,1016.0,1495.0,1574.0,33.0,558.0,,2991.0,32211.0,10603.0,1392.0,25.0,0.0,167.0,123.0,5895.0,222.0,58083.0,0.10361035070502557,0.8959592307559872
2020-02-03 08:00:00,1075.0,1639.0,1799.0,40.0,562.0,,3169.0,32766.0,10604.0,1404.0,25.0,7.0,170.0,291.0,5495.0,237.0,59046.0,0.09799139653829218,0.9014666531179081
2020-02-03 09:00:00,1089.0,1616.0,1726.0,37.0,557.0,,3161.0,33128.0,10604.0,1414.0,25.0,38.0,178.0,450.0,5199.0,240.0,59222.0,0.09538684948161157,0.9035493566579987
2020-02-03 10:00:00,1034.0,1551.0,1779.0,39.0,546.0,,3456.0,33228.0,10601.0,1410.0,25.0,73.0,180.0,598.0,4883.0,241.0,59403.0,0.09226806726932983,0.9060821844014612
2020-02-03 11:00:00,949.0,1481.0,1633.0,41.0,538.0,,3523.0,32500.0,10598.0,1378.0,25.0,108.0,181.0,626.0,4670.0,242.0,58251.0,0.09091689413057287,0.9067998832638067
2020-02-03 12:00:00,933.0,1326.0,1499.0,37.0,522.0,,3259.0,32414.0,10598.0,1395.0,25.0,106.0,182.0,682.0,4549.0,243.0,57527.0,0.09093121490778243,0.9067915935126115
2020-02-03 13:00:00,885.0,1288.0,1400.0,35.0,521.0,,3217.0,32562.0,10596.0,1367.0,25.0,90.0,182.0,797.0,4590.0,242.0,57555.0,0.09359742854660759,0.9044044826687516
2020-02-03 14:00:00,763.0,1257.0,1283.0,34.0,540.0,,3066.0,32726.0,10600.0,1358.0,25.0,57.0,176.0,847.0,5075.0,241.0,57807.0,0.10244434065078624,0.8961371460203782
2020-02-03 15:00:00,693.0,1286.0,1329.0,33.0,562.0,,3035.0,33176.0,10599.0,1344.0,25.0,38.0,177.0,909.0,5362.0,241.0,58568.0,0.10707212129490506,0.8918522059827892
2020-02-03 16:00:00,754.0,1363.0,1319.0,34.0,586.0,,3094.0,33698.0,10599.0,1363.0,25.0,11.0,175.0,1028.0,5636.0,243.0,59685.0,0.11165284409818212,0.8877439892770378
2020-02-03 17:00:00,976.0,1420.0,1287.0,35.0,595.0,,3278.0,34004.0,10593.0,1388.0,25.0,0.0,179.0,1162.0,5998.0,244.0,60940.0,0.11749261568756153,0.8820971447325238
2020-02-03 18:00:00,926.0,1408.0,1325.0,36.0,601.0,,3245.0,33662.0,10594.0,1395.0,25.0,0.0,186.0,1214.0,6158.0,245.0,60775.0,0.12129987659399424,0.8782887700534759
2020-02-03 19:00:00,925.0,1228.0,1220.0,36.0,594.0,,2872.0,33163.0,10591.0,1374.0,25.0,0.0,179.0,1295.0,6236.0,247.0,59738.0,0.12606715993170176,0.8735143459774348
2020-02-03 20:00:00,842.0,1141.0,1238.0,36.0,585.0,,2674.0,31552.0,10592.0,1335.0,25.0,0.0,173.0,1331.0,6206.0,245.0,57730.0,0.13055603672267452,0.8690109128702581
2020-02-03 21:00:00,798.0,1091.0,1159.0,35.0,578.0,,2602.0,30259.0,10594.0,1297.0,25.0,0.0,166.0,1295.0,5974.0,241.0,55873.0,0.13009861650528878,0.8694539401857785
2020-02-03 22:00:00,759.0,1076.0,1238.0,35.0,574.0,,2477.0,28343.0,10594.0,1257.0,25.0,0.0,166.0,1255.0,5799.0,235.0,53598.0,0.1316093884100153,0.8679241762752341
2020-02-03 23:00:00,791.0,1072.0,1174.0,35.0,550.0,,2464.0,26577.0,10592.0,1237.0,25.0,0.0,159.0,1257.0,5314.0,230.0,51247.0,0.12822213983257558,0.8712900267332722
2020-02-04 00:00:00,739.0,1113.0,1332.0,35.0,564.0,,2425.0,24936.0,10591.0,1208.0,25.0,0.0,148.0,1132.0,5079.0,224.0,49327.0,0.12591481338820523,0.8735783647900744
2020-02-04 01:00:00,780.0,1102.0,1298.0,35.0,568.0,,2395.0,23671.0,10592.0,1218.0,25.0,0.0,147.0,1122.0,4675.0,216.0,47628.0,0.12171411774586378,0.8777609809355841
2020-02-04 02:00:00,847.0,1138.0,1558.0,35.0,579.0,,2414.0,22363.0,10595.0,1239.0,25.0,0.0,148.0,1171.0,4619.0,212.0,46731.0,0.12390062271297425,0.875564400505018
2020-02-04 03:00:00,836.0,1165.0,1376.0,35.0,585.0,,2450.0,22537.0,10595.0,1274.0,19.0,0.0,148.0,1191.0,4290.0,207.0,46501.0,0.11786843293692609,0.8817229736994904
2020-02-04 04:00:00,757.0,1272.0,1361.0,36.0,601.0,,2697.0,24217.0,10592.0,1325.0,17.0,0.0,143.0,1194.0,4078.0,204.0,48290.0,0.1091737419755643,0.8904742182646511
2020-02-04 05:00:00,802.0,1437.0,1587.0,35.0,640.0,,3226.0,27079.0,10593.0,1375.0,17.0,0.0,138.0,1226.0,3688.0,208.0,51843.0,0.09478618135524565,0.9048859055224427
2020-02-04 06:00:00,764.0,1442.0,1605.0,37.0,674.0,,3351.0,32219.0,10592.0,1459.0,17.0,0.0,141.0,1241.0,3375.0,218.0,56917.0,0.08110054992357292,0.9186007695416132
2020-02-04 07:00:00,949.0,1581.0,1766.0,35.0,691.0,,3364.0,35439.0,10591.0,1497.0,17.0,0.0,152.0,1239.0,3347.0,230.0,60668.0,0.07559174523636843,0.9241280411419529
2020-02-04 08:00:00,1058.0,1638.0,2210.0,31.0,696.0,,3412.0,35657.0,10588.0,1473.0,17.0,14.0,161.0,1187.0,3261.0,245.0,61403.0,0.0724394573555038,0.9270556813185024
2020-02-04 09:00:00,900.0,1540.0,2024.0,159.0,690.0,,3411.0,35604.0,10590.0,1466.0,17.0,82.0,158.0,941.0,3151.0,250.0,60733.0,0.06737687912666919,0.9309930350880081
2020-02-04 10:00:00,883.0,1567.0,1713.0,30.0,676.0,,3382.0,35352.0,10592.0,1460.0,17.0,164.0,158.0,961.0,3395.0,250.0,60350.0,0.07217895608947804,0.9248218724109362
2020-02-04 11:00:00,899.0,1522.0,1502.0,29.0,636.0,,3110.0,34852.0,10594.0,1433.0,17.0,209.0,146.0,1001.0,3508.0,250.0,59458.0,0.07583504322378821,0.9203639543879714
2020-02-04 12:00:00,913.0,1530.0,1384.0,30.0,616.0,,3003.0,34333.0,10591.0,1434.0,17.0,192.0,150.0,1062.0,3883.0,248.0,59138.0,0.08361797828807196,0.9128479150461632
2020-02-04 13:00:00,871.0,1542.0,1417.0,29.0,612.0,,3192.0,33784.0,10593.0,1481.0,17.0,159.0,162.0,1077.0,4584.0,247.0,59520.0,0.09511088709677419,0.901932123655914
2020-02-04 14:00:00,844.0,1557.0,1425.0,31.0,630.0,,3200.0,32936.0,10594.0,1515.0,17.0,132.0,162.0,1306.0,5297.0,247.0,59646.0,0.11070314857660195,0.8867987794655132
2020-02-04 15:00:00,897.0,1536.0,1454.0,32.0,642.0,,3039.0,32311.0,10594.0,1501.0,17.0,77.0,166.0,1301.0,6181.0,244.0,59748.0,0.1252259489857401,0.8732007765950325
2020-02-04 16:00:00,1016.0,1691.0,1692.0,37.0,669.0,,3322.0,31829.0,10595.0,1525.0,17.0,15.0,168.0,1356.0,7027.0,243.0,60959.0,0.13751866008300662,0.8619563969225217
2020-02-04 17:00:00,1080.0,1711.0,2010.0,42.0,680.0,,3432.0,31886.0,10596.0,1541.0,17.0,0.0,174.0,1375.0,7759.0,241.0,62303.0,0.14660610243487474,0.8531210375102323
2020-02-04 18:00:00,1081.0,1706.0,2051.0,42.0,653.0,,3232.0,31106.0,10593.0,1530.0,17.0,0.0,185.0,1369.0,8150.0,241.0,61715.0,0.15424127035566718,0.8454832698695617
2020-02-04 19:00:00,1051.0,1581.0,1743.0,41.0,628.0,,2903.0,30386.0,10597.0,1502.0,17.0,0.0,170.0,1322.0,8538.0,240.0,60479.0,0.1630317961606508,0.8366871145356239
2020-02-04 20:00:00,909.0,1372.0,1414.0,38.0,627.0,,2653.0,29731.0,10598.0,1468.0,17.0,0.0,157.0,1263.0,8763.0,236.0,59010.0,0.1699034062023386,0.8298085070327064
2020-02-04 21:00:00,909.0,1255.0,1264.0,37.0,599.0,,2533.0,28226.0,10599.0,1440.0,17.0,0.0,149.0,1000.0,8623.0,233.0,56651.0,0.16986460962736757,0.8298353074085189
2020-02-04 22:00:00,938.0,1198.0,1290.0,37.0,582.0,,2367.0,26603.0,10599.0,1352.0,19.0,0.0,145.0,805.0,8597.0,229.0,54532.0,0.17241252842367785,0.8272390522995672
2020-02-04 23:00:00,871.0,1197.0,1311.0,36.0,565.0,,2242.0,24464.0,10601.0,1325.0,24.0,0.0,149.0,683.0,8522.0,224.0,51990.0,0.17705327947682248,0.8224850932871706
2020-02-05 00:00:00,769.0,1121.0,1362.0,36.0,533.0,,2191.0,23248.0,10603.0,1310.0,24.0,0.0,135.0,716.0,8248.0,216.0,50296.0,0.17822490854143472,0.821297916335295
2020-02-05 01:00:00,701.0,1092.0,1266.0,36.0,527.0,,2185.0,22634.0,10601.0,1306.0,24.0,0.0,135.0,654.0,7840.0,209.0,49001.0,0.17334340115507846,0.8261668129221853
2020-02-05 02:00:00,763.0,1111.0,1552.0,36.0,524.0,,2200.0,22595.0,10600.0,1330.0,24.0,0.0,135.0,421.0,7566.0,206.0,48857.0,0.1634770861903105,0.8360316843031704
2020-02-05 03:00:00,823.0,1121.0,1508.0,37.0,530.0,,2176.0,22570.0,10599.0,1346.0,24.0,0.0,136.0,383.0,7528.0,206.0,48781.0,0.16217379717512967,0.8373342079908161
2020-02-05 04:00:00,868.0,1257.0,1420.0,37.0,507.0,,2544.0,24146.0,10597.0,1357.0,21.0,0.0,145.0,359.0,8000.0,205.0,51258.0,0.1630769831050763,0.8365133247493074
2020-02-05 05:00:00,918.0,1543.0,1702.0,37.0,537.0,,2956.0,26098.0,10594.0,1439.0,19.0,0.0,154.0,448.0,8289.0,208.0,54734.0,0.15962655753279498,0.840026309058355
2020-02-05 06:00:00,1032.0,1651.0,1844.0,40.0,570.0,,3086.0,29791.0,10596.0,1466.0,19.0,0.0,162.0,541.0,8359.0,216.0,59157.0,0.15044711530334534,0.8492317054617374
2020-02-05 07:00:00,1126.0,1741.0,2310.0,43.0,597.0,,3250.0,31544.0,10599.0,1495.0,19.0,0.0,166.0,523.0,8563.0,223.0,61976.0,0.14660513747257004,0.8530882922421582
2020-02-05 08:00:00,1137.0,1740.0,2361.0,44.0,597.0,,3272.0,31424.0,10599.0,1456.0,19.0,26.0,165.0,572.0,8649.0,236.0,62061.0,0.1485796232738757,0.8506952836725158
2020-02-05 09:00:00,1080.0,1674.0,2256.0,40.0,587.0,,3265.0,30919.0,10602.0,1421.0,19.0,140.0,162.0,591.0,8830.0,238.0,61586.0,0.15297307829701556,0.8444451661091806
2020-02-05 10:00:00,1057.0,1635.0,1973.0,39.0,552.0,,3144.0,30699.0,10601.0,1436.0,19.0,301.0,161.0,541.0,9327.0,237.0,61485.0,0.1604944295356591,0.8343010490363504
2020-02-05 11:00:00,1003.0,1467.0,1871.0,39.0,552.0,,3036.0,30620.0,10597.0,1403.0,19.0,400.0,150.0,641.0,9575.0,234.0,61373.0,0.16645756277190296,0.8267153308458117
2020-02-05 12:00:00,978.0,1374.0,1622.0,42.0,559.0,,2896.0,29559.0,10598.0,1418.0,19.0,426.0,142.0,795.0,9937.0,234.0,60365.0,0.1777851403959248,0.8148430381843783
2020-02-05 13:00:00,858.0,1396.0,1409.0,37.0,547.0,,2759.0,28817.0,10600.0,1422.0,23.0,314.0,140.0,1029.0,10102.0,233.0,59453.0,0.1872235211007014,0.8071081358383934
2020-02-05 14:00:00,798.0,1429.0,1356.0,29.0,539.0,,2899.0,28897.0,10601.0,1345.0,24.0,166.0,144.0,1082.0,10434.0,230.46281352990152,59743.0,0.19275898431615418,0.8040607267797064
2020-02-05 15:00:00,758.0,1431.0,1273.0,29.0,528.0,,3066.0,28661.0,10604.0,1369.0,24.0,61.0,152.0,1173.0,11064.0,228.0,60193.0,0.2032960643264167,0.795291811340189
2020-02-05 16:00:00,811.0,1523.0,1241.0,29.0,537.0,,3270.0,29047.0,10602.0,1396.0,24.0,12.0,157.0,1235.0,11480.0,228.0,61364.0,0.2072061795189362,0.7922071572909197
2020-02-05 17:00:00,905.0,1479.0,1157.0,29.0,533.0,,3202.0,29477.0,10599.0,1409.0,24.0,0.0,168.0,1287.0,11913.0,227.0,62182.0,0.21228008105239457,0.7873339551638738
2020-02-05 18:00:00,799.0,1451.0,1115.0,29.0,531.0,,3010.0,28713.0,10599.0,1376.0,24.0,0.0,164.0,1325.0,12109.0,227.0,61245.0,0.21934851824638746,0.7802596130296351
2020-02-05 19:00:00,614.0,1226.0,1065.0,29.0,537.0,,2744.0,27492.0,10598.0,1377.0,24.0,0.0,149.0,1345.0,12151.0,228.0,59351.0,0.22739296726255664,0.7722026587589088
2020-02-05 20:00:00,699.0,1142.0,950.0,29.0,517.0,,2448.0,25563.0,10602.0,1321.0,25.0,0.0,144.0,1360.0,12117.0,221.0,56917.0,0.23678338633448706,0.7627773775849044
2020-02-05 21:00:00,724.0,1107.0,946.0,29.0,510.0,,2293.0,24479.0,10602.0,1274.0,25.0,0.0,138.0,1372.0,11784.0,218.0,55283.0,0.23797550784147026,0.7615722735741548
2020-02-05 22:00:00,722.0,1098.0,932.0,28.0,513.0,,2226.0,22658.0,10602.0,1206.0,25.0,0.0,137.0,1342.0,11556.0,211.0,53045.0,0.24315204072014326,0.7563766613252898
2020-02-05 23:00:00,811.0,1086.0,1014.0,28.0,520.0,,2245.0,20803.0,10605.0,1202.0,25.0,0.0,136.0,1321.0,11224.0,208.0,51020.0,0.24588396707173657,0.7536260290082321
2020-02-06 00:00:00,838.0,1054.0,937.0,22.0,520.0,,2269.0,19632.0,10606.0,1202.0,25.0,0.0,137.0,1303.0,10346.0,201.0,48891.0,0.23826471129655766,0.7612239471477368
2020-02-06 01:00:00,829.0,1058.0,901.0,20.0,529.0,,2314.0,19022.0,10607.0,1210.0,25.0,0.0,136.0,1218.0,9693.0,196.0,47562.0,0.22940582818216224,0.7700685421134519
