Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Total_production,Share_Wind,Share_Conv
2017-06-02 19:00:00,1160.0,526.0,1133.0,142.0,300.0,3829.0,23390.0,8483.0,517.0,43.0,92.0,151.0,27.0,1861.0,191.0,41654.0,0.0453257790368272,0.9514332357036539
2017-06-02 20:00:00,1190.0,481.0,1107.0,137.0,272.0,3798.0,22632.0,8483.0,499.0,44.0,32.0,149.0,34.0,1792.0,189.0,40650.0,0.044920049200492,0.9532103321033211
2017-06-02 21:00:00,1162.0,439.0,1099.0,134.0,257.0,3777.0,22062.0,8480.0,506.0,44.0,5.0,148.0,53.0,1785.0,188.0,39951.0,0.04600635778829065,0.9527671397461891
2017-06-02 22:00:00,1159.0,395.0,1099.0,134.0,267.0,3766.0,21463.0,8480.0,517.0,44.0,0.0,149.0,87.0,1898.0,186.0,39458.0,0.050306655177657256,0.9485782350854073
2017-06-02 23:00:00,1158.0,388.0,1031.0,133.0,269.0,3676.0,20318.0,8507.0,520.0,44.0,0.0,150.0,148.0,1998.0,183.0,38340.0,0.05597287428273344,0.9428794992175273
2017-06-03 00:00:00,1047.0,384.0,825.0,137.0,266.0,3508.0,18620.0,8511.0,547.0,44.0,0.0,148.0,200.0,2117.0,178.0,36354.0,0.06373438961324751,0.9350552896517578
2017-06-03 01:00:00,1006.0,384.0,728.0,135.0,266.0,3539.0,17794.0,8512.0,547.0,42.0,0.0,146.0,198.0,2193.0,172.0,35490.0,0.06737109044801352,0.9314454775993237
2017-06-03 02:00:00,985.0,415.0,636.0,133.0,269.0,3584.0,17354.0,8515.0,545.0,44.0,0.0,145.0,172.0,2267.0,170.0,35064.0,0.06955852156057495,0.9291866301619895
2017-06-03 03:00:00,904.0,448.0,568.0,136.0,271.0,3598.0,17033.0,8544.0,547.0,42.0,0.0,145.0,152.0,2297.0,168.0,34685.0,0.07060689058670895,0.9281822113305463
2017-06-03 04:00:00,881.0,423.0,562.0,138.0,271.0,3602.0,16415.0,8546.0,548.0,43.0,0.0,145.0,169.0,2205.0,166.0,33948.0,0.0699304819135148,0.9288028749852716
2017-06-03 05:00:00,852.0,376.0,565.0,125.0,270.0,3622.0,16073.0,8546.0,557.0,41.0,16.0,143.0,208.0,2045.0,165.0,33439.0,0.06737641675887437,0.9309189868118066
2017-06-03 06:00:00,858.0,396.0,566.0,123.0,270.0,3646.0,16141.0,8547.0,564.0,42.0,66.0,141.0,230.0,1875.0,164.0,33465.0,0.06290153892126102,0.9338712087255341
2017-06-03 07:00:00,891.0,422.0,573.0,126.0,266.0,3725.0,17072.0,8565.0,561.0,42.0,140.0,143.0,243.0,1667.0,167.0,34436.0,0.05546521082587989,0.9392496224880938
2017-06-03 08:00:00,892.0,434.0,607.0,131.0,268.0,3745.0,18598.0,8566.0,564.0,40.0,215.0,144.0,216.0,1591.0,171.0,36011.0,0.05017911193801894,0.9427397184193719
2017-06-03 09:00:00,883.0,457.0,661.0,128.0,266.0,3747.0,20118.0,8563.0,578.0,43.0,275.0,143.0,239.0,1609.0,175.0,37710.0,0.04900556881463803,0.9425616547334924
2017-06-03 10:00:00,861.0,432.0,680.0,121.0,264.0,3707.0,20397.0,8560.0,583.0,43.0,326.0,142.0,256.0,1615.0,178.0,37987.0,0.04925369205254429,0.9410324584726354
2017-06-03 11:00:00,860.0,434.0,690.0,121.0,255.0,3642.0,19974.0,8557.0,597.0,43.0,364.0,142.0,256.0,1647.0,177.0,37582.0,0.05063594273854505,0.9385344047682401
2017-06-03 12:00:00,973.0,439.0,693.0,122.0,244.0,3651.0,19446.0,8555.0,613.0,43.0,373.0,142.0,276.0,1750.0,175.0,37320.0,0.054287245444801714,0.9345659163987138
2017-06-03 13:00:00,983.0,423.0,671.0,124.0,241.0,3618.0,19622.0,8554.0,618.0,43.0,345.0,144.0,362.0,1766.0,175.0,37514.0,0.05672548915071707,0.9329317054966146
2017-06-03 14:00:00,958.0,444.0,672.0,127.0,241.0,3650.0,19598.0,8553.0,626.0,42.0,309.0,145.0,403.0,1684.0,175.0,37452.0,0.05572466089928442,0.934903342945637
2017-06-03 15:00:00,1034.0,482.0,740.0,134.0,236.0,3655.0,19665.0,8550.0,620.0,42.0,251.0,148.0,302.0,1541.0,176.0,37400.0,0.04927807486631016,0.9428877005347593
2017-06-03 16:00:00,970.0,444.0,762.0,125.0,231.0,3685.0,19564.0,8546.0,607.0,43.0,219.0,145.0,277.0,1474.0,176.0,37092.0,0.047206944893777636,0.9457295373665481
2017-06-03 17:00:00,983.0,469.0,727.0,127.0,234.0,3740.0,20153.0,8549.0,598.0,42.0,166.0,145.0,197.0,1373.0,177.0,37503.0,0.04186331760125857,0.9525904594299123
2017-06-03 18:00:00,1064.0,523.0,715.0,129.0,248.0,3768.0,20373.0,8551.0,587.0,43.0,119.0,142.0,146.0,1220.0,179.0,37628.0,0.03630275326884235,0.9593919421707239
2017-06-03 19:00:00,1113.0,499.0,714.0,125.0,252.0,3752.0,20165.0,8552.0,587.0,43.0,64.0,143.0,177.0,1080.0,179.0,37266.0,0.03373047818386733,0.9633982718832179
2017-06-03 20:00:00,1071.0,465.0,711.0,126.0,250.0,3749.0,19606.0,8551.0,576.0,44.0,21.0,144.0,173.0,1050.0,177.0,36537.0,0.033472917864082984,0.9647480636067548
2017-06-03 21:00:00,1089.0,463.0,710.0,123.0,258.0,3690.0,19246.0,8550.0,577.0,40.0,3.0,140.0,203.0,1141.0,176.0,36233.0,0.03709325752766815,0.961719979024646
2017-06-03 22:00:00,1104.0,458.0,721.0,123.0,252.0,3660.0,18976.0,8549.0,581.0,42.0,0.0,146.0,245.0,1357.0,176.0,36214.0,0.04423703540067377,0.9546031921356382
2017-06-03 23:00:00,1071.0,460.0,687.0,126.0,257.0,3638.0,17847.0,8546.0,581.0,35.0,0.0,149.0,264.0,1528.0,172.0,35189.0,0.05092500497314502,0.9480803660234732
2017-06-04 00:00:00,1044.0,445.0,598.0,123.0,269.0,3576.0,16576.0,8547.0,593.0,38.0,0.0,147.0,237.0,1647.0,169.0,33840.0,0.055673758865248224,0.9432033096926714
2017-06-04 01:00:00,889.0,434.0,566.0,124.0,278.0,3547.0,15343.0,8548.0,590.0,37.0,0.0,147.0,236.0,1599.0,165.0,32338.0,0.05674438740800297,0.9421114478322716
2017-06-04 02:00:00,824.0,443.0,557.0,126.0,279.0,3515.0,13414.0,8546.0,585.0,38.0,0.0,147.0,198.0,1528.0,160.0,30200.0,0.0571523178807947,0.94158940397351
2017-06-04 03:00:00,821.0,459.0,562.0,130.0,277.0,3498.0,12733.0,8546.0,584.0,38.0,0.0,148.0,157.0,1351.0,155.0,29304.0,0.05146055146055146,0.9472426972426973
2017-06-04 04:00:00,822.0,440.0,563.0,122.0,268.0,3477.0,12164.0,8546.0,586.0,38.0,0.0,147.0,129.0,1140.0,153.0,28442.0,0.04461711553336615,0.9540468321496378
2017-06-04 05:00:00,830.0,450.0,530.0,125.0,261.0,3440.0,11600.0,8547.0,582.0,38.0,6.0,147.0,84.0,986.0,153.0,27626.0,0.038731629624266996,0.9596756678491276
2017-06-04 06:00:00,839.0,449.0,524.0,127.0,244.0,3500.0,11780.0,8549.0,581.0,35.0,16.0,147.0,79.0,832.0,153.0,27702.0,0.03288571222294419,0.9652732654681973
2017-06-04 07:00:00,839.0,426.0,525.0,122.0,233.0,3515.0,13015.0,8549.0,581.0,39.0,16.0,147.0,128.0,712.0,153.0,28847.0,0.02911914583838874,0.968974243422193
2017-06-04 08:00:00,846.0,430.0,575.0,121.0,216.0,3645.0,15092.0,8550.0,581.0,45.0,16.0,147.0,137.0,724.0,159.0,31125.0,0.02766265060240964,0.9703775100401606
2017-06-04 09:00:00,859.0,410.0,626.0,122.0,204.0,3668.0,16557.0,8545.0,576.0,45.0,16.0,141.0,120.0,803.0,166.0,32692.0,0.02823320690077083,0.969900893184877
2017-06-04 10:00:00,844.0,406.0,639.0,122.0,196.0,3669.0,17208.0,8538.0,577.0,45.0,16.0,140.0,169.0,955.0,169.0,33524.0,0.033528218589667105,0.9646521894761961
2017-06-04 11:00:00,865.0,413.0,644.0,121.0,198.0,3645.0,17119.0,8536.0,577.0,45.0,85.0,137.0,234.0,1111.0,170.0,33730.0,0.039875481766973024,0.9562703824488585
2017-06-04 12:00:00,968.0,384.0,667.0,112.0,196.0,3668.0,17160.0,8539.0,579.0,43.0,152.0,132.0,297.0,1318.0,169.0,34215.0,0.04720151980125676,0.947099225485898
2017-06-04 13:00:00,865.0,404.0,662.0,118.0,190.0,3662.0,16097.0,8543.0,580.0,45.0,179.0,134.0,336.0,1504.0,167.0,33319.0,0.05522374621087067,0.9380533629460668
2017-06-04 14:00:00,847.0,445.0,673.0,125.0,189.0,3662.0,15402.0,8542.0,575.0,45.0,256.0,138.0,409.0,1776.0,164.0,33084.0,0.06604400918873171,0.9248579373715391
2017-06-04 15:00:00,877.0,400.0,663.0,125.0,188.0,3656.0,15106.0,8542.0,573.0,43.0,305.0,138.0,467.0,2053.0,162.0,33136.0,0.0760502172863351,0.9134476098503138
2017-06-04 16:00:00,984.0,401.0,660.0,126.0,188.0,3638.0,15500.0,8541.0,573.0,45.0,345.0,136.0,515.0,2208.0,162.0,33860.0,0.08041937389249852,0.9080626107501477
2017-06-04 17:00:00,983.0,397.0,658.0,125.0,191.0,3633.0,16095.0,8537.0,566.0,44.0,305.0,136.0,685.0,2351.0,164.0,34706.0,0.0874776695672218,0.9024664323171786
2017-06-04 18:00:00,976.0,438.0,689.0,123.0,194.0,3667.0,17268.0,8533.0,557.0,45.0,206.0,136.0,725.0,2260.0,165.0,35817.0,0.08334031325906692,0.9096518413044086
2017-06-04 19:00:00,985.0,455.0,684.0,125.0,195.0,3667.0,18900.0,8533.0,554.0,45.0,103.0,137.0,663.0,2246.0,171.0,37292.0,0.07800600665021988,0.9180253137402123
2017-06-04 20:00:00,995.0,447.0,678.0,122.0,204.0,3634.0,19192.0,8533.0,547.0,45.0,34.0,136.0,811.0,2242.0,174.0,37620.0,0.08115364167995746,0.9167464114832536
2017-06-04 21:00:00,977.0,419.0,645.0,122.0,205.0,3634.0,19100.0,8538.0,542.0,45.0,6.0,137.0,776.0,2215.0,174.0,37361.0,0.08005674366317818,0.9185781965150825
2017-06-04 22:00:00,969.0,416.0,646.0,122.0,214.0,3611.0,19906.0,8537.0,548.0,45.0,0.0,137.0,697.0,2229.0,176.0,38077.0,0.07684428920345615,0.9219738950022324
2017-06-04 23:00:00,966.0,401.0,642.0,122.0,227.0,3654.0,18132.0,8540.0,553.0,47.0,0.0,136.0,704.0,2382.0,176.0,36506.0,0.08453404919739221,0.9141784912069248
2017-06-05 00:00:00,958.0,410.0,661.0,122.0,232.0,3586.0,15300.0,8545.0,546.0,47.0,0.0,135.0,719.0,2609.0,169.0,33870.0,0.09825804546796575,0.9003542958370239
2017-06-05 01:00:00,853.0,418.0,621.0,127.0,231.0,3477.0,14113.0,8546.0,547.0,47.0,0.0,137.0,651.0,2740.0,163.0,32508.0,0.10431278454534268,0.8942414174972314
2017-06-05 02:00:00,779.0,395.0,558.0,122.0,231.0,3424.0,12800.0,8547.0,547.0,47.0,0.0,135.0,600.0,2909.0,158.0,31094.0,0.11285135395896315,0.8856371004052229
2017-06-05 03:00:00,772.0,384.0,546.0,121.0,244.0,3427.0,12411.0,8547.0,561.0,47.0,0.0,136.0,543.0,2969.0,155.0,30708.0,0.11436759150709913,0.8841018627067865
2017-06-05 04:00:00,774.0,383.0,549.0,121.0,290.0,3492.0,12188.0,8549.0,570.0,47.0,1.0,135.0,527.0,2837.0,154.0,30463.0,0.11042904507106982,0.8879952729540754
2017-06-05 05:00:00,772.0,396.0,625.0,124.0,315.0,3583.0,13171.0,8551.0,575.0,47.0,17.0,133.0,493.0,2760.0,157.0,31562.0,0.10306697927887966,0.8949052658259933
2017-06-05 06:00:00,777.0,420.0,710.0,124.0,333.0,3759.0,14374.0,8550.0,575.0,47.0,63.0,134.0,450.0,2659.0,161.0,32975.0,0.09428354814253222,0.9023805913570887
2017-06-05 07:00:00,778.0,420.0,798.0,121.0,404.0,3856.0,16221.0,8547.0,574.0,46.0,155.0,140.0,461.0,2790.0,166.0,35311.0,0.09206762765144007,0.9022400951544844
2017-06-05 08:00:00,764.0,428.0,811.0,123.0,448.0,3921.0,18431.0,8551.0,568.0,52.0,267.0,143.0,348.0,3137.0,172.0,37992.0,0.09172983786060224,0.8998736576121289
2017-06-05 09:00:00,751.0,441.0,814.0,123.0,467.0,3979.0,19191.0,8548.0,578.0,53.0,365.0,134.0,250.0,3347.0,178.0,39041.0,0.0921339105043416,0.8971593965318512
2017-06-05 10:00:00,744.0,476.0,814.0,121.0,463.0,3927.0,17834.0,8545.0,581.0,52.0,406.0,134.0,240.0,3611.0,176.0,37948.0,0.10148097396437229,0.8864498787814905
2017-06-05 11:00:00,731.0,493.0,807.0,120.0,461.0,3780.0,17846.0,8545.0,578.0,53.0,435.0,132.0,292.0,3819.0,174.0,38092.0,0.10792292344849312,0.8792659876089468
2017-06-05 12:00:00,731.0,492.0,801.0,120.0,460.0,3791.0,17001.0,8546.0,584.0,53.0,464.0,130.0,376.0,4015.0,173.0,37564.0,0.11689383452241507,0.8693429879672027
2017-06-05 13:00:00,746.0,489.0,796.0,118.0,458.0,3666.0,16397.0,8546.0,575.0,53.0,474.0,132.0,620.0,4182.0,169.0,37252.0,0.12890583055943305,0.8569472779984967
2017-06-05 14:00:00,748.0,468.0,775.0,117.0,441.0,3646.0,16359.0,8541.0,571.0,53.0,398.0,145.0,649.0,4331.0,167.0,37242.0,0.13371999355566297,0.8541700230922077
2017-06-05 15:00:00,739.0,504.0,782.0,120.0,380.0,3683.0,16705.0,8542.0,568.0,53.0,324.0,149.0,592.0,4469.0,169.0,37610.0,0.13456527519276787,0.8554107950013294
2017-06-05 16:00:00,737.0,573.0,782.0,125.0,296.0,3696.0,17955.0,8538.0,563.0,53.0,275.0,142.0,332.0,4389.0,170.0,38456.0,0.12276367796962763,0.8687070938215103
2017-06-05 17:00:00,747.0,600.0,793.0,123.0,303.0,3831.0,20621.0,8536.0,559.0,54.0,235.0,130.0,337.0,4045.0,176.0,40914.0,0.10710270323116781,0.8858336999560052
2017-06-05 18:00:00,749.0,649.0,802.0,127.0,343.0,3883.0,21326.0,8533.0,545.0,54.0,173.0,135.0,317.0,3561.0,184.0,41197.0,0.09413306794184043,0.9003568220986965
2017-06-05 19:00:00,740.0,643.0,866.0,122.0,329.0,3850.0,21709.0,8532.0,535.0,54.0,101.0,132.0,283.0,2926.0,185.0,40822.0,0.07860957326931557,0.9175934545098231
2017-06-05 20:00:00,739.0,603.0,790.0,120.0,303.0,3711.0,21027.0,8531.0,521.0,54.0,38.0,129.0,493.0,2528.0,185.0,39587.0,0.0763129310127062,0.9213630737363275
2017-06-05 21:00:00,729.0,615.0,772.0,120.0,293.0,3642.0,20571.0,8533.0,519.0,54.0,7.0,127.0,589.0,2532.0,182.0,39103.0,0.07981484796562924,0.9186251694243408
2017-06-05 22:00:00,740.0,611.0,720.0,123.0,290.0,3617.0,20085.0,8527.0,530.0,54.0,0.0,127.0,474.0,2776.0,180.0,38674.0,0.08403578631638828,0.9145679267725086
2017-06-05 23:00:00,738.0,589.0,668.0,121.0,287.0,3620.0,18493.0,8527.0,545.0,53.0,0.0,123.0,431.0,3168.0,177.0,37363.0,0.09632524154912614,0.9022562428070551
2017-06-06 00:00:00,768.0,464.0,650.0,120.0,285.0,3515.0,14125.0,8532.0,532.0,52.0,0.0,127.0,493.0,3452.0,168.0,33115.0,0.11913030348784538,0.8792994111429866
2017-06-06 01:00:00,728.0,424.0,587.0,120.0,282.0,3433.0,11749.0,8534.0,526.0,52.0,0.0,127.0,657.0,3419.0,155.0,30638.0,0.1330374045303218,0.8652653567465239
2017-06-06 02:00:00,730.0,427.0,554.0,120.0,279.0,3304.0,10518.0,8538.0,550.0,51.0,0.0,128.0,785.0,3661.0,149.0,29645.0,0.14997470062405127,0.8483049418114353
2017-06-06 03:00:00,726.0,425.0,548.0,120.0,283.0,3236.0,9477.0,8538.0,542.0,51.0,0.0,129.0,849.0,3688.0,145.0,28612.0,0.1585698308402069,0.8396477002656229
2017-06-06 04:00:00,728.0,431.0,548.0,121.0,291.0,3261.0,9609.0,8539.0,540.0,48.0,1.0,131.0,819.0,3604.0,143.0,28671.0,0.15426737818701824,0.844023577831258
2017-06-06 05:00:00,718.0,423.0,564.0,123.0,358.0,3525.0,11648.0,8535.0,530.0,47.0,16.0,133.0,810.0,3416.0,149.0,30846.0,0.13700317707320236,0.8609544187252804
2017-06-06 06:00:00,720.0,452.0,619.0,123.0,403.0,3765.0,16912.0,8534.0,529.0,49.0,60.0,131.0,799.0,3053.0,161.0,36149.0,0.10655896428670227,0.8904257379180613
2017-06-06 07:00:00,725.0,487.0,725.0,128.0,443.0,3965.0,20549.0,8531.0,535.0,50.0,150.0,139.0,736.0,2574.0,175.0,39737.0,0.08329768226086519,0.9116692251553967
2017-06-06 08:00:00,731.0,443.0,815.0,157.0,462.0,3933.0,21609.0,8530.0,551.0,51.0,275.0,132.0,796.0,2644.0,183.0,41129.0,0.08363928128571081,0.9084344379877946
2017-06-06 09:00:00,729.0,419.0,817.0,159.0,452.0,3922.0,21382.0,8532.0,557.0,51.0,392.0,131.0,807.0,3341.0,183.0,41691.0,0.09949389556499004,0.889880309899019
2017-06-06 10:00:00,740.0,384.0,818.0,131.0,456.0,3965.0,20695.0,8531.0,564.0,51.0,483.0,131.0,832.0,4105.0,181.0,41886.0,0.11786754524184692,0.8693835649142911
2017-06-06 11:00:00,742.0,390.0,810.0,130.0,457.0,3940.0,20127.0,8525.0,563.0,50.0,549.0,141.0,882.0,4627.0,179.0,41933.0,0.1313762430543963,0.8543390646984476
2017-06-06 12:00:00,746.0,379.0,800.0,126.0,453.0,3939.0,18850.0,8522.0,567.0,50.0,589.0,146.0,910.0,4890.0,179.0,40967.0,0.14157736714916885,0.8428247125735348
2017-06-06 13:00:00,748.0,405.0,775.0,125.0,423.0,3969.0,17841.0,8521.0,570.0,50.0,568.0,149.0,947.0,4899.0,176.0,39990.0,0.14618654663665917,0.8383595898974744
2017-06-06 14:00:00,741.0,405.0,762.0,127.0,377.0,3901.0,16545.0,8517.0,571.0,50.0,521.0,147.0,949.0,5103.0,173.0,38716.0,0.15631780142576712,0.8289337741502222
2017-06-06 15:00:00,741.0,387.0,672.0,122.0,336.0,3734.0,15593.0,8516.0,566.0,51.0,455.0,138.0,997.0,5195.0,166.0,37503.0,0.16510679145668347,0.8214009545902995
2017-06-06 16:00:00,746.0,430.0,608.0,121.0,295.0,3757.0,15605.0,8516.0,557.0,50.0,349.0,149.0,1085.0,5085.0,168.0,37353.0,0.16518084223489413,0.8241372848231735
2017-06-06 17:00:00,741.0,449.0,639.0,125.0,296.0,3894.0,16185.0,8512.0,550.0,50.0,216.0,153.0,926.0,4893.0,173.0,37629.0,0.15464136703074757,0.838289617050679
2017-06-06 18:00:00,735.0,444.0,676.0,124.0,307.0,3986.0,17006.0,8511.0,547.0,50.0,98.0,157.0,869.0,4669.0,178.0,38179.0,0.14505356347730428,0.8510699599256135
2017-06-06 19:00:00,739.0,497.0,691.0,129.0,343.0,3960.0,18259.0,8511.0,540.0,50.0,43.0,147.0,721.0,4190.0,180.0,38820.0,0.12650695517774344,0.871097372488408
2017-06-06 20:00:00,738.0,485.0,618.0,125.0,301.0,3772.0,17940.0,8510.0,546.0,51.0,15.0,145.0,754.0,3903.0,184.0,37903.0,0.12286626388412526,0.8753924491465056
2017-06-06 21:00:00,741.0,427.0,525.0,120.0,268.0,3736.0,16055.0,8510.0,552.0,50.0,3.0,149.0,779.0,3848.0,180.0,35763.0,0.1293795263260912,0.8691384950926936
2017-06-06 22:00:00,744.0,435.0,473.0,127.0,268.0,3681.0,15289.0,8511.0,556.0,52.0,0.0,154.0,777.0,4041.0,173.0,35108.0,0.13723367893357638,0.8612851771675971
2017-06-06 23:00:00,759.0,397.0,458.0,122.0,266.0,3499.0,12987.0,8513.0,562.0,50.0,0.0,156.0,652.0,4113.0,167.0,32534.0,0.14646216266060122,0.852000983586402
2017-06-07 00:00:00,753.0,379.0,455.0,121.0,266.0,3381.0,11183.0,8512.0,542.0,52.0,0.0,146.0,623.0,4028.0,159.0,30441.0,0.15278735915377287,0.8455044183831018
2017-06-07 01:00:00,745.0,386.0,456.0,129.0,266.0,3339.0,10401.0,8512.0,550.0,46.0,0.0,149.0,566.0,3983.0,155.0,29528.0,0.15405716607965322,0.844384990517475
2017-06-07 02:00:00,739.0,383.0,455.0,125.0,267.0,3264.0,9758.0,8511.0,552.0,42.0,0.0,147.0,534.0,4113.0,153.0,28890.0,0.1608515057113188,0.8376947040498443
2017-06-07 03:00:00,740.0,359.0,456.0,131.0,267.0,3279.0,9500.0,8512.0,557.0,45.0,0.0,149.0,616.0,3906.0,151.0,28517.0,0.15857207981204194,0.8398499140863345
2017-06-07 04:00:00,738.0,362.0,456.0,131.0,270.0,3320.0,9631.0,8513.0,553.0,45.0,0.0,150.0,648.0,3747.0,151.0,28564.0,0.15386500490127433,0.844559585492228
2017-06-07 05:00:00,725.0,361.0,488.0,128.0,274.0,3603.0,10697.0,8510.0,545.0,44.0,3.0,155.0,704.0,3793.0,154.0,30030.0,0.14975024975024975,0.8486846486846487
2017-06-07 06:00:00,745.0,365.0,575.0,131.0,317.0,3858.0,13864.0,8505.0,547.0,44.0,18.0,154.0,721.0,3889.0,162.0,33733.0,0.13666142946076543,0.861500607713515
2017-06-07 07:00:00,746.0,399.0,661.0,145.0,355.0,3952.0,17307.0,8502.0,543.0,45.0,51.0,163.0,770.0,3875.0,175.0,37514.0,0.12382044036892893,0.8736205150077304
2017-06-07 08:00:00,749.0,382.0,739.0,136.0,364.0,4000.0,18283.0,8499.0,540.0,49.0,98.0,175.0,824.0,4097.0,181.0,38935.0,0.12639013740850136,0.8698343392834211
2017-06-07 09:00:00,743.0,401.0,777.0,133.0,364.0,3996.0,18205.0,8493.0,535.0,50.0,151.0,177.0,922.0,4410.0,181.0,39357.0,0.13547780572706253,0.8594150976954544
2017-06-07 10:00:00,740.0,334.0,766.0,128.0,364.0,4012.0,18487.0,8489.0,544.0,50.0,196.0,180.0,1033.0,4953.0,178.0,40276.0,0.14862449101201708,0.8452676531929685
2017-06-07 11:00:00,733.0,306.0,736.0,125.0,365.0,4035.0,17890.0,8482.0,552.0,49.0,234.0,169.0,1098.0,5655.0,172.0,40429.0,0.16703356501521185,0.8259665091889485
2017-06-07 12:00:00,729.0,302.0,714.0,127.0,396.0,4034.0,17056.0,8481.0,554.0,50.0,229.0,170.0,1092.0,6092.0,169.0,40026.0,0.1794833358317094,0.8135461949732674
2017-06-07 13:00:00,734.0,331.0,691.0,135.0,417.0,4043.0,17001.0,8477.0,547.0,50.0,213.0,170.0,1148.0,6267.0,169.0,40224.0,0.18434268098647574,0.8091189339697693
2017-06-07 14:00:00,729.0,343.0,675.0,141.0,416.0,4035.0,16635.0,8475.0,544.0,50.0,183.0,181.0,1155.0,6398.0,169.0,39960.0,0.18901401401401402,0.8051551551551551
2017-06-07 15:00:00,742.0,257.0,667.0,123.0,382.0,3909.0,16539.0,8473.0,544.0,48.0,148.0,174.0,1160.0,6620.0,169.0,39786.0,0.19554617202030866,0.7995274719750666
2017-06-07 16:00:00,745.0,311.0,636.0,125.0,388.0,4032.0,15873.0,8471.0,544.0,49.0,136.0,187.0,1159.0,6661.0,167.0,39317.0,0.19889615179184578,0.796398504463718
2017-06-07 17:00:00,753.0,397.0,618.0,134.0,356.0,3980.0,16075.0,8471.0,540.0,50.0,101.0,196.0,1158.0,6731.0,167.0,39560.0,0.1994186046511628,0.7967644084934277
2017-06-07 18:00:00,740.0,378.0,624.0,126.0,326.0,3963.0,16100.0,8470.0,538.0,51.0,71.0,183.0,1160.0,6573.0,165.0,39303.0,0.19675342849146377,0.8001424827621301
2017-06-07 19:00:00,763.0,380.0,630.0,125.0,321.0,3968.0,17212.0,8468.0,534.0,50.0,35.0,172.0,1159.0,6577.0,168.0,40394.0,0.19151359112739516,0.8063821359607862
2017-06-07 20:00:00,777.0,406.0,554.0,125.0,284.0,3806.0,16514.0,8469.0,524.0,51.0,12.0,165.0,1157.0,6607.0,170.0,39451.0,0.1968010950292768,0.8016019872753543
2017-06-07 21:00:00,773.0,408.0,472.0,126.0,258.0,3764.0,16303.0,8470.0,527.0,51.0,2.0,166.0,1157.0,6615.0,167.0,39092.0,0.19881305637982197,0.7998311675023022
2017-06-07 22:00:00,770.0,399.0,423.0,125.0,257.0,3747.0,15671.0,8465.0,530.0,51.0,0.0,165.0,1159.0,6761.0,166.0,38523.0,0.20559146483918697,0.7930846507281364
2017-06-07 23:00:00,751.0,393.0,419.0,125.0,183.0,3549.0,13790.0,8466.0,533.0,50.0,0.0,153.0,1156.0,6818.0,160.0,36386.0,0.21915022261309294,0.7794756224921673
2017-06-08 00:00:00,764.0,373.0,420.0,127.0,166.0,3578.0,11541.0,8468.0,540.0,51.0,0.0,139.0,1154.0,6702.0,150.0,34023.0,0.23090262469505923,0.7675983893248685
2017-06-08 01:00:00,758.0,386.0,420.0,130.0,166.0,3337.0,10985.0,8467.0,542.0,50.0,0.0,142.0,1154.0,6676.0,148.0,33213.0,0.2357510613314064,0.7627435040496191
2017-06-08 02:00:00,761.0,372.0,421.0,126.0,167.0,3247.0,10862.0,8471.0,543.0,51.0,0.0,141.0,1156.0,6624.0,146.0,32942.0,0.23617266711189364,0.7622791573067816
2017-06-08 03:00:00,826.0,372.0,418.0,126.0,216.0,3253.0,10857.0,8470.0,544.0,51.0,0.0,141.0,1149.0,6275.0,148.0,32698.0,0.2270475258425592,0.771392745733684
2017-06-08 04:00:00,867.0,398.0,422.0,130.0,258.0,3331.0,10869.0,8471.0,539.0,51.0,0.0,142.0,1145.0,5924.0,149.0,32547.0,0.21719359695210003,0.7812394383506929
2017-06-08 05:00:00,906.0,393.0,433.0,126.0,291.0,3569.0,12895.0,8471.0,544.0,51.0,5.0,140.0,1135.0,5444.0,153.0,34403.0,0.19123332267534807,0.8071389123041596
2017-06-08 06:00:00,888.0,401.0,546.0,127.0,379.0,3904.0,17349.0,8468.0,547.0,50.0,30.0,139.0,1131.0,4981.0,165.0,38940.0,0.15695942475603492,0.8409861325115563
2017-06-08 07:00:00,851.0,487.0,667.0,125.0,433.0,4099.0,21195.0,8469.0,561.0,50.0,85.0,145.0,1095.0,4776.0,180.0,43038.0,0.13641433152098145,0.8604489056182908
2017-06-08 08:00:00,861.0,557.0,731.0,139.0,447.0,4073.0,22497.0,8228.0,565.0,48.0,177.0,144.0,991.0,4747.0,191.0,44205.0,0.1298043207781925,0.8651057572672775
2017-06-08 09:00:00,927.0,579.0,762.0,153.0,447.0,4043.0,22625.0,7906.0,576.0,48.0,302.0,146.0,890.0,4762.0,191.0,44166.0,0.1279717429697052,0.864103609111081
2017-06-08 10:00:00,902.0,548.0,775.0,129.0,444.0,4115.0,22977.0,7750.0,602.0,50.0,383.0,129.0,875.0,4668.0,190.0,44347.0,0.1249915439601326,0.8652445486729655
2017-06-08 11:00:00,910.0,549.0,752.0,127.0,443.0,4136.0,22490.0,7821.0,575.0,48.0,428.0,122.0,786.0,4629.0,190.0,43816.0,0.12358499178382326,0.8655513967500457
2017-06-08 12:00:00,1013.0,496.0,746.0,132.0,458.0,4114.0,21565.0,7843.0,578.0,50.0,437.0,126.0,539.0,4615.0,189.0,42712.0,0.12066866454392208,0.8679293875257539
